id,title,authors,venue,year
857,a database platform for bioinformatics,sandeepan banerjee,very large data bases,2000
858,performance issues in incremental warehouse maintenance,"wilburt labio , jun yang , yingwei cui , hector garcia-molina , jennifer widom",very large data bases,2000
859,research directions in biodiversity informatics,john l. schnase,very large data bases,2000
876,asera : extranet architecture for b2b solutions,anil nori,very large data bases,2000
879,efficiently publishing relational data as xml documents,"jayavel shanmugasundaram , eugene j. shekita , rimon barr , michael j. carey , bruce g. lindsay , hamid pirahesh , berthold reinwald",very large data bases,2000
896,standards,jim melton,acm sigmod record,2002
899,research in information managment at dublin city university,"mark roantree , alan f. smeaton",acm sigmod record,2002
904,book review column,karl aberer,acm sigmod record,2002
913,report on the first international workshop on efficient web-based information systems,"zo &#233; lacroix , omar boucelma",acm sigmod record,2003
920,ansi sql hierarchical processing can fully integrate native xml,michael m. david,acm sigmod record,2003
926,reports,avigdor gal,acm sigmod record,2003
942,fast computation of sparse datacubes,"kenneth a. ross , divesh srivastava",very large data bases,1997
943,merging ranks from heterogeneous internet sources,"luis gravano , hector garcia-molina",very large data bases,1997
962,algorithms for querying by spatial structure,"dimitris papadias , nikos mamoulis , vasilis delis",very large data bases,1998
969,"design , implementation , and performance of the lham log-structured history data access method","peter muth , patrick e. o'neil , achim pick , gerhard weikum",very large data bases,1998
976,filtering with approximate predicates,"narayanan shivakumar , hector garcia-molina , chandra chekuri",very large data bases,1998
993,diag-join : an opportunistic join algorithm for 1 : n relationships,"sven helmer , till westmann , guido moerkotte",very large data bases,1998
994,the heterogeneity problem and middleware technology : experiences with and performance of database gateways,"fernando de ferreira rezende , klaudia hergula",very large data bases,1998
1011,design and analysis of parametric query optimization algorithms,sumit ganguly,very large data bases,1998
1013,performance measurements of tertiary storage devices,"theodore johnson , ethan l. miller",very large data bases,1998
1029,critical database technologies for high energy physics,"david m. malon , edward n. may",very large data bases,1997
1033,an efficient cost-driven index selection tool for microsoft sql server,"surajit chaudhuri , vivek r. narasayya",very large data bases,1997
1045,intra-transaction parallelism in the mapping of an object model to a relational multi-processor system,"michael rys , moira c. norrie , hans-j &#246; rg schek",very large data bases,1996
1051,dwms : data warehouse management system,narendra mohan,very large data bases,1996
1056,scientific journals : extinction or explosion ? ( panel ),"raghu ramakrishnan , hector garcia-molina , gerhard rossbach , abraham silberschatz , gio wiederhold , jaco zijlstra",very large data bases,1995
1062,managing business processes via workflow technology,frank leymann,very large data bases,2001
1063,cache conscious algorithms for relational query processing,"ambuj shatdal , chander kant , jeffrey f. naughton",very large data bases,1994
1067,watchman : a data warehouse intelligent cache manager,"peter scheuermann , junho shim , radek vingralek",very large data bases,1996
1071,experiences in federated databases : from iro-db to miro-web,"peter fankhauser , georges gardarin , m. lopez , j. mu &#241; oz , anthony tomasic",very large data bases,1998
1075,using probabilistic information in data integration,"daniela florescu , daphne koller , alon y. levy",very large data bases,1997
1089,information retrieval from an incomplete data cube,curtis e. dyreson,very large data bases,1996
1090,modeling skewed distribution using multifractals and the ` 80-20 ' law,"christos faloutsos , yossi matias , abraham silberschatz",very large data bases,1996
1098,semantic data caching and replacement,"shaul dar , michael j. franklin , bj &#246; rn &#222; &#243; r j &#243; nsson , divesh srivastava , michael tan",very large data bases,1996
1102,obtaining complete answers from incomplete databases,alon y. levy,very large data bases,1996
1129,zoo : a desktop experiment management environment,"yannis e. ioannidis , miron livny , s. gupta , nagavamsi ponnekanti",very large data bases,1996
1143,applying data mining techniques to a health insurance information system,"marisa s. viveros , john p. nearhos , michael j. rothman",very large data bases,1996
1145,incremental maintenance of externally materialized views,"martin staudt , matthias jarke",very large data bases,1996
1150,coalescing in temporal databases,"michael h. b &#246; hlen , richard thomas snodgrass , michael d. soo",very large data bases,1996
1153,heuristic and randomized optimization for the join ordering problem,"michael steinbrunn , guido moerkotte , alfons kemper",the vldb journal -- the international journal on very large data bases,1997
1159,exact : an extensible approach to active object-oriented databases,"oscar d &#237; az , arturo jaime",the vldb journal -- the international journal on very large data bases,1997
1161,analysis of locking behavior in three real database systems,"vigyan singhal , alan jay smith",the vldb journal -- the international journal on very large data bases,1997
1166,the impact of object technology on commercial transaction processing,edward e. cobb,the vldb journal -- the international journal on very large data bases,1997
1180,integrated document caching and prefetching in storage hierarchies based on markov-chain predictions,"achim kraiss , gerhard weikum",the vldb journal -- the international journal on very large data bases,1998
1188,designing wrapper components for e-services in integrating heterogeneous systems,"massimo mecella , barbara pernici",the vldb journal -- the international journal on very large data bases,2001
1194,building knowledge base management systems,"john mylopoulos , vinay chaudhri , dimitris plexousakis , adel shrufi , thodoros topologlou",the vldb journal -- the international journal on very large data bases,1996
1224,the lham log-structured history data access method,"peter muth , patrick o'neil , achim pick , gerhard weikum",the vldb journal -- the international journal on very large data bases,2000
1251,the oodb path-method generator ( pmg ) using access weights and precomputed access relevance,"ashish mehta , james geller , yehoshua perl , erich neuhold",the vldb journal -- the international journal on very large data bases,1998
1256,the intrinsic problems of structural heterogeneity and an approach to their solution,"theo h &#228; rder , g &#252; nter sauter , joachim thomas",the vldb journal -- the international journal on very large data bases,1999
1263,a graph-theoretic model for optimizing queries involving methods,"chiang lee , chi-sheng shih , yaw-huei chen",the vldb journal -- the international journal on very large data bases,2001
1269,online dynamic reordering,"vijayshankar raman , bhaskaran raman , joseph m. hellerstein",the vldb journal -- the international journal on very large data bases,2000
1272,guest editorial,malcolm p. atkinson,the vldb journal -- the international journal on very large data bases,2000
1275,dynamic vp-tree indexing for n-nearest neighbor search given pair-wise distances,"ada wai-chee fu , polly mei-shuen chan , yin-ling cheung , yiu sang moon",the vldb journal -- the international journal on very large data bases,2000
1276,unql : a query language and algebra for semistructured data based on structural recursion,"peter buneman , mary fernandez , dan suciu",the vldb journal -- the international journal on very large data bases,2000
1297,automated resolution of semantic heterogeneity in multidatabases,"m. w. bright , a. r. hurson , s. pakzad",acm transactions on database systems ( tods ),1994
1299,using semantic values to facilitate interoperability among heterogeneous information systems,"edward sciore , michael siegel , arnon rosenthal",acm transactions on database systems ( tods ),1994
1300,"improving business process quality through exception understanding , prediction , and prevention","daniela grigori , fabio casati , umeshwar dayal , ming-chien shan",very large data bases,2001
1314,the propel distributed services platform,"michael j. carey , steve kirsch , mary roth , bert van der linden , nicolas adiba , michael blow , daniela florescu , david li , ivan oprencak , rajendra panwar , runping qi , david rieber , john c. shafer , brian sterling , tolga urhan , brian vickery , dan wineman , kuan yee",very large data bases,2001
1324,discovery of influence sets in frequently updated databases,"ioana stanoi , mirek riedewald , divyakant agrawal , amr el abbadi",very large data bases,2001
1335,functional properties of information filtering,"rie sawai , masahiko tsukamoto , yin-huei loh , tsutomu terada , shojiro nishio",very large data bases,2001
1336,leo - db2 's learning optimizer,"michael stillger , guy m. lohman , volker markl , mokhtar kandil",very large data bases,2001
1354,architectures for internal web services deployment,oded shmueli,very large data bases,2001
1356,concurrency in the data warehouse,richard taylor,very large data bases,2000
1359,"do n't be lazy , be consistent : postgres-r , a new way to implement database replication","bettina kemme , gustavo alonso",very large data bases,2000
1364,panel : is generic metadata management feasible ?,"philip a. bernstein , laura m. haas , matthias jarke , erhard rahm , gio wiederhold",very large data bases,2000
1369,xperanto : middleware for publishing object-relational data as xml documents,"michael j. carey , jerry kiernan , jayavel shanmugasundaram , eugene j. shekita , subbu n. subramanian",very large data bases,2000
1373,approximating aggregate queries about web pages via random walks,"ziv bar-yossef , alexander berg , steve chien , jittat fakcharoenphol , dror weitz",very large data bases,2000
1380,what happens during a join ? dissecting cpu and memory optimization effects,"stefan manegold , peter a. boncz , martin l. kersten",very large data bases,2000
1382,design and implementation of a genetic-based algorithm for data mining,sunil choenni,very large data bases,2000
1394,computing geographical scopes of web resources,"junyan ding , luis gravano , narayanan shivakumar",very large data bases,2000
1398,crawling the hidden web,"sriram raghavan , hector garcia-molina",very large data bases,2001
1403,a prototype content-based retrieval system that uses virtual images to save space,"leonard brown , le gruenwald",very large data bases,2001
1420,relating distributed objects,"bruce e. martin , r. g. g. cattell",very large data bases,1994
1421,hilbert r-tree : an improved r-tree using fractals,"ibrahim kamel , christos faloutsos",very large data bases,1994
1423,declustering databases on heterogeneous disk systems,"ling tony chen , doron rotem , sidhar seshadri",very large data bases,1995
1424,improving performance in replicated databases through relaxed coherency,"rainer gallersd &#246; rfer , matthias nicola",very large data bases,1995
1427,the hcc-tree : an efficient index structure for object oriented databases,"b. sreenath , s. seshadri",very large data bases,1994
1435,towards a cooperative transaction model - the cooperative activity model,"marek rusinkiewicz , wolfgang klas , thomas tesch , j &#252; rgen w &#228; sch , peter muth",very large data bases,1995
1447,procedures in object-oriented query languages,"kazimierz subieta , yahiko kambayashi , jacek leszczylowski",very large data bases,1995
1449,"the clustra telecom database : high availability , high throughput , and real-time response","svein-olaf hvasshovd , &#216; ystein torbj &#248; rnsen , svein erik bratsberg , per holager",very large data bases,1995
1452,the oracle warehouse,gary hallmark,very large data bases,1995
1456,a data transformation system for biological data sources,"peter buneman , susan b. davidson , kyle hart , g. christian overton , limsoon wong",very large data bases,1995
1461,l/mrp : a buffer management strategy for interactive continuous data flows in a multimedia dbms,"frank moser , achim kraiss , wolfgang klas",very large data bases,1995
1475,a performance evaluation of oid mapping techniques,"andr &#233; eickler , carsten andreas gerlhof , donald kossmann",very large data bases,1995
1482,redo recovery after system crashes,"david b. lomet , mark r. tuttle",very large data bases,1995
1490,parallel database systems 101,jim gray,international conference on management of data,1995
1491,things every update replication customer should know ( abstract ),rob goldring,international conference on management of data,1995
1494,directv and oracle rdb : the challenge of vldb transaction processing,william l. gettys,international conference on management of data,1995
1497,the lotus notes storage system,kenneth moore,international conference on management of data,1995
1499,"object-oriented , rapid application development in a pc database environment",corporate fox development team microsoft,international conference on management of data,1995
1505,efficient maintenance of materialized mediated views,"james j. lu , guido moerkotte , joachim schue , v. s. subrahmanian",international conference on management of data,1995
1519,an effective hash-based algorithm for mining association rules,"jong soo park , ming-syan chen , philip s. yu",international conference on management of data,1995
1521,semint : a system prototype for semantic integration in heterogeneous databases,"wen-syan li , chris clifton",international conference on management of data,1995
1522,paradise : a database system for gis applications,corporate the paradise team,international conference on management of data,1995
1548,data extraction and transformation for the data warehouse,case squire,international conference on management of data,1995
1553,"turmoil at nasa , and numerous funding announcements",xiaolei qian,acm sigmod record,1995
1573,multi-table joins through bitmapped join indices,"patrick o'neil , goetz graefe",acm sigmod record,1995
1581,incremental computation of nested relational query expressions,"lars baekgaard , leo mark",acm transactions on database systems ( tods ),1995
1587,parallel evaluation of multi-join queries,"annita n. wilschut , jan flokstra , peter m. g. apers",international conference on management of data,1995
1591,"fastmap : a fast algorithm for indexing , data-mining and visualization of traditional and multimedia datasets","christos faloutsos , king-ip lin",international conference on management of data,1995
1595,efficient optimistic concurrency control using loosely synchronized clocks,"atul adya , robert gruber , barbara liskov , umesh maheshwari",international conference on management of data,1995
1601,report on the 1995 international workshop on temporal databases,"arie segev , christian s. jensen , richard thomas snodgrass",acm sigmod record,1995
1602,sql/cli-a new binding style for sql,"murali venkatrao , michael pizzo",acm sigmod record,1995
1616,coss : the common object services specifications,bruce e. martin,international conference on management of data,1994
1620,dec data distributor : for data replication and data warehousing,daniel j. dietterich,international conference on management of data,1994
1628,object-oriented features of db2 client/server,hamid pirahesh,international conference on management of data,1994
1639,predictive dynamic load balancing of parallel and distributed rule and query processing,"hasanat m. dewan , salvatore j. stolfo , mauricio hern &#225; ndez , jae-jun hwang",international conference on management of data,1994
1648,metu object-oriented dbms,"asuman dogac , budak arpinar , cem evrendilek , cetin ozkan , ilker altintas , ilker durusoy , mehmet altinel , tansel okay , yuksel saygin",international conference on management of data,1994
1652,databases for networks,h. v. jagadish,international conference on management of data,1994
1659,implementing deletion in b + - trees,jan jannink,acm sigmod record,1995
1664,mosaico-a system for conceptual modeling and rapid prototyping of object-oriented database application,"m. missikoff , m. toiati",international conference on management of data,1994
1673,the myriad federated database prototype,"s.-y . hwang , e.-p . lim , h.-r . yang , s. musukula , k. mediratta , m. ganesh , d. clements , j. stenoien , j. srivastava",international conference on management of data,1994
1674,genesys : a system for efficient spatial query processing,"thomas brinkhoff , hans-peter kriegel , ralf schneider , bernhard seeger",international conference on management of data,1994
1677,quest : a project on database mining,"r. agrawal , m. carey , c. faloutsos , s. ghosh , m. houtsma , t. imieli &#324; ski , b. iyer , a. mahboob , h. miranda , r. srikant , a. swami",international conference on management of data,1994
1680,how to modify sql queries in order to guarantee sure answers,h.-j . klein,acm sigmod record,1994
1699,a hypertext query language for images,li yang,acm sigmod record,1994
1715,implementation of magic-sets in a relational database system,"inderpal singh mumick , hamid pirahesh",international conference on management of data,1994
1726,distributed file organization with scalable cost/performance,"radek vingralek , yuri breitbart , gerhard weikum",international conference on management of data,1994
1733,metadata for mixed-media access,"francine chen , marti hearst , julian kupiec , jan pedersen , lynn wilcox",acm sigmod record,1994
1744,virtual database technology,"ashish gupta , venky harinarayan , anand rajaraman",acm sigmod record,1997
1750,workshop on workflow management in scientific and engineering applications-report,"r. mcclatchey , g. vossen",acm sigmod record,1997
1753,"research in databases and data-intensive applications : computer science dept. and fiz , university of karlsruhe","brigitta k &#246; nig-ries , peter c. lockermann",acm sigmod record,1997
1761,repositories and object oriented databases,philip a. bernstein,acm sigmod record,1998
1770,unbundling active functionality,"stella gatziu , arne koschel , g &#252; nter von b &#252; ltzingsloewen , hans fritschi",acm sigmod record,1998
1775,predator : a resource for database research,praveen seshadri,acm sigmod record,1998
1783,automatic subspace clustering of high dimensional data for data mining applications,"rakesh agrawal , johannes gehrke , dimitrios gunopulos , prabhakar raghavan",international conference on management of data,1998
1784,efficiently mining long patterns from databases,"roberto j. bayardo , jr.",international conference on management of data,1998
1789,parallel mining algorithms for generalized association rules with classification hierarchy,"takahiko shintani , masaru kitsuregawa",international conference on management of data,1998
1800,caching multidimensional queries using chunks,"prasad m. deshpande , karthikeyan ramasamy , amit shukla , jeffrey f. naughton",international conference on management of data,1998
1806,using schematically heterogeneous structures,re &#233; e j. miller,international conference on management of data,1998
1825,efficient view maintenance at data warehouses,"d. agrawal , a. el abbadi , a. singh , t. yurek",international conference on management of data,1997
1827,temporal aggregation in active database rules,"iakovos motakis , carlo zaniolo",international conference on management of data,1997
1843,semcog : an object-based image retrieval system and its visual query interface,"wen-syan li , k. sel &#231; uk candan , kyoji hirata , yoshinori hara",international conference on management of data,1997
1851,"lessons from wall street : case studies in configuration , tuning , and distribution",dennis shasha,international conference on management of data,1997
1853,picture programming project,"nita goyal , charles hoch , ravi krishnamurthy , brian meckler , michael suchow , moshe zloof",international conference on management of data,1997
1859,transactional client-server cache consistency : alternatives and performance,"michael j. franklin , michael j. carey , miron livny",acm transactions on database systems ( tods ),1997
1864,the whips prototype for data warehouse creation and maintenance,"wilburt j. labio , yue zhuge , janet l. wiener , himanshu gupta , h &#233; ctor garc &#237; a-molina , jennifer widom",international conference on management of data,1997
1865,structural matching and discovery in document databases,"jason tsong-li wang , dennis shasha , george j. s. chang , liam relihan , kaizhong zhang , girish patel",international conference on management of data,1997
1871,predator : an or-dbms with enhanced data types,"praveen seshadri , mark paskin",international conference on management of data,1997
1873,report on first international workshop on real-time database systems,"azer bestavros , kwei-jay lin , sang son",acm sigmod record,1996
1878,open issues in parallel query optimization,"waqar hasan , daniela florescu , patrick valduriez",acm sigmod record,1996
1880,"lh * - a scalable , distributed data structure","witold litwin , marie-anna neimat , donovan a. schneider",acm transactions on database systems ( tods ),1996
1884,"olap , relational , and multidimensional database systems",george colliat,acm sigmod record,1996
1887,model and verification of a data manager based on aries,dean kuo,acm transactions on database systems ( tods ),1996
1913,an overview of data warehousing and olap technology,"surajit chaudhuri , umeshwar dayal",acm sigmod record,1997
1918,data management for earth system science,"james frew , jeff dozier",acm sigmod record,1997
1937,ptool : a light weight persistent object manager,"r. l. grossman , d. hanley , x. qin",international conference on management of data,1995
1938,using the calanda time series management system,"werner dreyer , angelika kotz dittrich , duri schmidt",international conference on management of data,1995
1939,the ecrc multi database system,"willem jonker , heribert sch &#252; tz",international conference on management of data,1995
1941,polymorphism and type inference in database programming,"peter buneman , atsushi ohori",acm transactions on database systems ( tods ),1996
1953,"data mining using two-dimensional optimized association rules : scheme , algorithms , and visualization","takeshi fukuda , yasukiko morimoto , shinichi morishita , takeshi tokuyama",international conference on management of data,1996
1982,an open abstract-object storage system,"stephen blott , lukas relly , hans-j &#246; rg schek",international conference on management of data,1996
2000,winmagic : subquery elimination using window aggregation,"calisto zuzarte , hamid pirahesh , wenbin ma , qi cheng , linqi liu , kwai wong",international conference on management of data,2003
2003,cmvf : a novel dimension reduction scheme for efficient indexing in a large image database,"jialie shen , anne h. h. ngu , john shepherd , du q. huynh , quan z. sheng",international conference on management of data,2003
2019,a system for watermarking relational databases,"rakesh agrawal , peter j. haas , jerry kiernan",international conference on management of data,2003
2022,lockx : a system for efficiently querying secure xml,"sungran cho , sihem amer-yahia , laks v. s. lakshmanan , divesh srivastava",international conference on management of data,2003
2024,panel : querying networked databases,"nick koudas , divesh srivastava",international conference on management of data,2003
2031,birn-m : a semantic mediator for solving real-world neuroscience problems,"amarnath gupta , bertram lud &#228; scher , maryann e. martone",international conference on management of data,2003
2037,processing set expressions over continuous update streams,"sumit ganguly , minos garofalakis , rajeev rastogi",international conference on management of data,2003
2038,chain : operator scheduling for memory minimization in data stream systems,"brian babcock , shivnath babu , rajeev motwani , mayur datar",international conference on management of data,2003
2043,a characterization of the sensitivity of query optimization to storage access cost parameters,"frederick r. reiss , tapas kanungo",international conference on management of data,2003
2045,factorizing complex predicates in queries to exploit indexes,"surajit chaudhuri , prasanna ganesan , sunita sarawagi",international conference on management of data,2003
2055,location-based spatial queries,"jun zhang , manli zhu , dimitris papadias , yufei tao , dik lun lee",international conference on management of data,2003
2070,time management for new faculty,"anastassia ailamaki , johannes gehrke",acm sigmod record,2003
