id,title,authors,venue,year
525,tigukat : a uniform behavioral objectbase management system,"randal j. peters , m. tamer özsu , boman irani , adriana muñoz , anna lipka , duane szafron",vldb j.,1995
532,sql memory management in oracle9i,"mohamed zaït , benoît dageville",vldb,2002
543,an efficient bitmap encoding scheme for selection queries,"chee yong chan , yannis e. ioannidis",sigmod conference,1999
550,chip-secured data access : reconciling access rights with data encryption,"philippe pucheral , lilan wu , luc bouganim , françois dang ngoc",vldb,2003
565,the complexity of transformation-based join enumeration,"césar a. galindo-legaria , martin l. kersten , arjan pellenkoft",vldb,1997
567,a data transformation system for biological data sources,"susan b. davidson , limsoon wong , kyle hart , peter buneman , g. christian overton",vldb,1995
577,d ( k ) - index : an adaptive structural summary for graph-structured data,"chen qun , andrew lim , kian win ong",sigmod conference,2003
590,hypertext databases and data mining,soumen chakrabarti,sigmod conference,1999
597,mineset ( tm ) : a system for high-end data mining and visualization,?,vldb,1996
602,fast joins using join indices,"kenneth a. ross , zhe li",vldb j.,1999
603,discovering all most specific sentences,"sanjeev saluja , hannu toivonen , roni khardon , heikki mannila , ram sewak sharm , dimitrios gunopulos",acm trans . database syst .,2003
606,the fittest survives : an adaptive approach to query optimization,"kian-lee tan , son dao , hongjun lu",vldb,1995
617,"o-o , what 's happening to db2 ?","richard swagerman , nelson mendonça mattos , michael j. carey , srinivasa narayanan , bennet vance , doug doole , serge rielau , donald d. chamberlin",sigmod conference,1999
618,comparing hybrid peer-to-peer systems,"beverly yang , hector garcia-molina",vldb,2001
619,datasplash,"vuk ercegovac , allison woodruff , michael stonebraker , mark lin , mybrid spalding , alexander aiken , chris olston , michael chu",sigmod conference,1998
628,query processing in spatial network databases,"nikos mamoulis , jun zhang , dimitris papadias , yufei tao",vldb,2003
630,fast high-dimensional data search in incomplete databases,"kian-lee tan , cheng hian goh , beng chin ooi",vldb,1998
631,a template model for multidimensional inter-transactional association rules,"jeffrey xu yu , hongjun lu , ling feng , jiawei han",vldb j.,2002
635,applying database visualization to the world wide web,"alberto o. mendelzon , dimitra vista , masum z. hasan",sigmod record,1996
636,dtd-directed publishing with attribute translation grammars,"michael benedikt , aoying zhou , rajeev rastogi , shihui zheng , chee yong chan , wenfei fan",vldb,2002
640,reordering query execution in tertiary memory databases,"michael stonebraker , sunita sarawagi",vldb,1996
644,index configuration in object-oriented databases,elisa bertino,vldb j.,1994
661,distance-based indexing for high-dimensional metric spaces,"z. meral özsoyoglu , tolga bozkaya",sigmod conference,1997
671,guest editorial,"yannis e. ioannidis , raghu ramakrishnan , philip a. bernstein",vldb j.,2003
673,altruistic locking,"jeannie shands , kenneth salem , hector garcia-molina",acm trans . database syst .,1994
678,the montage extensible datablade achitecture,michael ubell,sigmod conference,1994
702,delivering presentations from multimedia servers,"nevzat hurkan balkir , gultekin özsoyoglu",vldb j.,1998
729,selectivity estimation in extensible databases - a neural network approach,"shaoyu zhou , m. seetha lakshmi",vldb,1998
736,warehousing workflow data : challenges and opportunities,"umeshwar dayal , ming-chien shan , angela bonifati , fabio casati",vldb,2001
742,the araneus web-base management system,"giansalvatore mecca , paolo merialdo , alessandro masci , paolo atzeni , giuseppe sindoni",sigmod conference,1998
760,"data-driven , one-to-one web site generation for data-intensive applications","stefano paraboschi , piero fraternali , stefano ceri",vldb,1999
772,algorithms for querying by spatial structure,"nikos mamoulis , dimitris papadias , vasilis delis",vldb,1998
780,high-performance sorting on networks of workstations,"david e. culler , joseph m. hellerstein , david a. patterson , andrea c. arpaci-dusseau , remzi h. arpaci-dusseau",sigmod conference,1997
785,analyzing quantitative databases : image is everything,"reuven kashi , nathan s. netanyahu , amihood amir",vldb,2001
795,the tsql2 final language definition announcement,?,sigmod record,1994
798,storage and querying of e-commerce data,"yirong xu , rakesh agrawal , amit somani",vldb,2001
801,parameterized complexity for the database theorist,martin grohe,sigmod record,2002
806,concurrent garbage collection in o2,"marcin skubiszewski , patrick valduriez",vldb,1997
813,holistic twig joins on indexed xml documents,"wei wang , haifeng jiang , hongjun lu , jeffrey xu yu",vldb,2003
816,databases for gis,"claudia bauzer medeiros , fatima pires",sigmod record,1994
824,cubetree : organization of and bulk updates on the data cube,"nick roussopoulos , mema roussopoulos , yannis kotidis",sigmod conference,1997
825,interview with avi silberschatz,marianne winslett,sigmod record,2002
827,sql open heterogeneous data access,"berthold reinwald , hamid pirahesh",sigmod conference,1998
841,broadcast disks : data management for asymmetric communications environments,"michael j. franklin , stanley b. zdonik , swarup acharya , rafael alonso",sigmod conference,1995
850,interviewing during a tight job market,"zachary g. ives , qiong luo",sigmod record,2002
881,report on xewa-00 : the xml enabled wide-area searches for bioinformatics workshop,terence critchlow,sigmod record,2001
893,quality of service in multimedia digital libraries,"elisa bertino , ahmed k. elmagarmid , mohand-said hacid",sigmod record,2001
895,join synopses for approximate query answering,"swarup acharya , viswanath poosala , phillip b. gibbons , sridhar ramaswamy",sigmod conference,1999
900,storage estimation for multidimensional aggregates in the presence of hierarchies,"jeffrey f. naughton , amit shukla , karthikeyan ramasamy , prasad deshpande",vldb,1996
902,methodology for development and employment of ontology based knowledge management applications,"steffen staab , rudi studer , york sure",sigmod record,2002
905,query flocks : a generalization of association-rule mining,"chris clifton , svetlozar nestorov , rajeev motwani , shalom tsur , jeffrey d. ullman , arnon rosenthal , serge abiteboul",sigmod conference,1998
909,database systems - breaking out of the box,"abraham silberschatz , stanley b. zdonik",sigmod record,1997
911,synthesis of extended transaction models using acta,"panos k. chrysanthis , krithi ramamritham",acm trans . database syst .,1994
918,indexing medium-dimensionality data in oracle,"jayant sharma , kothuri venkata ravi kanth , jay banerjee , siva ravada",sigmod conference,1999
929,client-server paradise,"jignesh m. patel , jie-bing yu , navin kabra , david j. dewitt , jun luo",vldb,1994
930,from data independence to knowledge independence : an on-going story,laurent vieille,vldb,1998
944,efficient algorithms for minimizing tree pattern queries,prakash ramanan,sigmod conference,2002
949,dissemination of dynamic data,"pavan deolasee , amol katkar , krithi ramamritham , ankur panchbudhe , prashant j. shenoy",sigmod conference,2001
980,mosaico - a system for conceptual modeling and rapid prototyping of object-oriented database application,"m. toiati , michele missikoff",sigmod conference,1994
994,probabilistic optimization of top n queries,"donko donjerkovic , raghu ramakrishnan",vldb,1999
997,rrxf : redundancy reducing xml storage in relations,"carmem s. hara , susan b. davidson , yi chen , yifeng zheng",vldb,2003
1001,join queries with external text sources : execution and optimization techniques,"umeshwar dayal , surajit chaudhuri , tak w. yan",sigmod conference,1995
1019,the software information base : a server for reuse,"panos constantopoulos , yannis vassiliou , matthias jarke , john mylopoulos",vldb j.,1995
1026,building hierarchical classifiers using class proximity,"shiang chen liew , senqiang zhou , ke wang",vldb,1999
1035,trade press news,rafael alonso,sigmod record,1995
1048,type classification of semi-structured documents,"allen luniewski , markus tresch , neal palmer",vldb,1995
1053,cost-based optimization of decision support queries using transient views,"shivakumar venkataraman , subbu n. subramanian",sigmod conference,1998
1056,an extension of the relational data model to incorporate ordered domains,wilfred ng,acm trans . database syst .,2001
1065,nonstop sql/mx publish/subscribe : continuous data streams in transaction processing,hansjörg zeller,sigmod conference,2003
1082,the naos system,"christine collet , thierry coupaye",sigmod conference,1995
1100,agent-oriented software engineering report on the 4th aose workshop ( aose 2003 ),paolo giorgini,sigmod record,2003
1104,an introduction to remy 's fast polymorphic record projection,limsoon wong,sigmod record,1995
1105,pixel-oriented database visualizations,daniel a. keim,sigmod record,1996
1106,adaptive algorithms for set containment joins,"hector garcia-molina , sergey melnik",acm trans . database syst .,2003
1118,index nesting - an efficient approach to indexing in object-oriented databases,"jiawei han , beng chin ooi , hongjun lu , kian-lee tan",vldb j.,1996
1121,re-designing distance functions and distance-based applications for high dimensional data,charu c. aggarwal,sigmod record,2001
1132,panel on next generation database systems wo n't work without semantics !,john mylopoulos,sigmod conference,1998
1135,small worlds : the dynamics of networks between order and randomness - book review,jie wu,sigmod record,2002
1137,composing mappings among data sources,"alon y. halevy , jayant madhavan",vldb,2003
1138,proximity search in databases,"narayanan shivakumar , hector garcia-molina , roy goldman , suresh venkatasubramanian",vldb,1998
1144,supporting frequent updates in r-trees : a bottom-up approach,"christian s. jensen , bin cui , mong-li lee , keng lik teo , wynne hsu",vldb,2003
1154,efficient and extensible algorithms for multi query optimization,"s. sudarshan , siddhesh bhobe , s. seshadri , prasan roy",sigmod conference,2000
1182,ghost : fine granularity buffering of indexes,"cheng hian goh , kian-lee tan , beng chin ooi , d. sim",vldb,1999
1187,relational databases for querying xml documents : limitations and opportunities,"jeffrey f. naughton , kristin tufte , chun zhang , gang he , david j. dewitt , jayavel shanmugasundaram",vldb,1999
1201,the structured information manager : a database system for sgml documents,ron sacks-davis,vldb,1996
1218,clustering categorical data : an approach based on dynamical systems,"david gibson , jon m. kleinberg , prabhakar raghavan",vldb j.,2000
1226,pix : exact and approximate phrase matching in xml,"yu xu , mary f. fernandez , sihem amer-yahia , divesh srivastava",sigmod conference,2003
1237,data integration and warehousing in telecom italia,"daniele nardi , maurizio lenzerini , stefano trisolini",sigmod conference,1999
1247,dynamic multi-resource load balancing in parallel database systems,"robert marek , erhard rahm",vldb,1995
1284,answering complex sql queries using automatic summary tables,"roberta cochrane , hamid pirahesh , monica urata , markos zaharioudakis , george lapis",sigmod conference,2000
1286,user-oriented smart-cache for the web : what you seek is what you get !,"arnaud sahuguet , raman chandrasekar , zoé lacroix",sigmod conference,1998
1295,a complete temporal relational algebra,"debabrata dey , veda c. storey , terence m. barron",vldb j.,1996
1298,evaluation of main memory join algorithms for joins with set comparison join predicates,"guido moerkotte , sven helmer",vldb,1997
1299,on relational support for xml publishing : beyond sorting and tagging,"raghav kaushik , jeffrey f. naughton , surajit chaudhuri",sigmod conference,2003
1307,visual web information extraction with lixto,"georg gottlob , robert baumgartner , sergio flesca",vldb,2001
1314,locking protocols for materialized aggregate join views,"michael watzke , gang luo , curt ellmann , jeffrey f. naughton",vldb,2003
1320,the impact of database research on industrial products ( panel summary ),"david b. lomet , daniel barbará , josé a. blakeley , michael stonebraker , daniel h. fishman",sigmod record,1994
1323,efficient processing of joins on set-valued attributes,nikos mamoulis,sigmod conference,2003
1329,act-net - the active database management system manifesto : a rulebase of adbms features,?,sigmod record,1996
1333,spatial data management for computer aided design,"andreas müller , marco pötke , thomas seidl , hans-peter kriegel",sigmod conference,2001
1338,logical design for temporal databases with multiple granularities,"alexander brodsky , sushil jajodia , claudio bettini , xiaoyang sean wang",acm trans . database syst .,1997
1344,high-performance extensible indexing,marcel kornacker,vldb,1999
1351,foreword by the vldb '98 pc chairmen : best papers of vldb '98,"oded shmueli , jennifer widom",vldb j.,2000
1358,using referential integrity to easily define consistent subset replicas,brad hammond,vldb,1996
1359,sentinel : an object-oriented dbms with event-based rules,sharma chakravarthy,sigmod conference,1997
1363,nodose - a tool for semi-automatically extracting semi-structured data from text documents,brad adelberg,sigmod conference,1998
1366,real-time index concurrency control,"s. seshadri , jayant r. haritsa",sigmod record,1996
1383,from browsing to interacting : dbms support for responive websites ( abstract ),raghu ramakrishnan,sigmod conference,2000
1395,optimizing disjunctive queries with expensive predicates,"alfons kemper , guido moerkotte , michael steinbrunn , klaus peithner",sigmod conference,1994
1410,a configrable type hierarchy index for oodb,"thomas a. mück , martin l. polaschek",vldb j.,1997
1427,projecting xml documents,"amélie marian , jérôme siméon",vldb,2003
1439,implementation of two semantic query optimization techniques in db2 universal database,"k. bernhard schiefer , fred koo , t. y. cliff leung , linqi liu , jarek gryz , xiaoyan qian , qi cheng",vldb,1999
1445,xmas : an extensible main-memory storage system for high-performance applications,"ki hong kim , yong sik kwon , sang kyun cha , jang ho park , byoung dae park , sangho lee",sigmod conference,1998
1456,approximate similarity retrieval with m-trees,"fausto rabitti , giuseppe amato , pavel zezula , pasquale savino",vldb j.,1998
1467,fast incremental maintenance of approximate histograms,"yossi matias , phillip b. gibbons , viswanath poosala",vldb,1997
1477,on the discovery of interesting patterns in association rules,"sridhar ramaswamy , sameer mahajan , abraham silberschatz",vldb,1998
1491,declarative updates of relational databases,weidong chen,acm trans . database syst .,1995
1495,persistent threads,"joachim w. schmidt , florian matthes",vldb,1994
1507,query decomposition and view maintenance for query languages for unstructured data,dan suciu,vldb,1996
1509,scalable sweeping-based spatial join,"lars arge , jeffrey scott vitter , torsten suel , sridhar ramaswamy , octavian procopiuc",vldb,1998
1510,algorithms for mining association rules for binary segmentations of huge categorical databases,"kunikazu yoda , hirofumi matsuzawa , takeshi tokuyama , yasuhiko morimoto , takeshi fukuda",vldb,1998
1511,selectivity estimation for spatio-temporal queries to moving objects,"yong-jin choi , chin-wan chung",sigmod conference,2002
1512,surfing wavelets on streams : one-pass summaries for approximate aggregate queries,"anna c. gilbert , martin strauss , yannis kotidis , s. muthukrishnan",vldb,2001
1516,archiving scientific data,"sanjeev khanna , peter buneman , wang chiew tan , keishi tajima",sigmod conference,2002
1527,checks and balances : monitoring data quality problems in network traffic databases,"flip korn , yunyue zhu , s. muthukrishnan",vldb,2003
1536,"toto , we 're not in kansas anymore : on transitioning from research to the real ( invited industrial talk )",michael j. carey,vldb,2000
1543,multi-dimensional regression analysis of time-series data streams,"benjamin w. wah , yixin chen , jianyong wang , guozhu dong , jiawei han",vldb,2002
1546,grid data management systems & services,"reagan moore , arun jagatheesan , paul watson , norman w. paton",vldb,2003
1560,combining multi-visual features for efficient indexing in a large image database,"quan z. sheng , anne h. h. ngu , ron lei , du q. huynh",vldb j.,2001
1574,mqseries and cics link for lotus notes,?,sigmod record,1996
1577,safe query languages for constraint databases,peter z. revesz,acm trans . database syst .,1998
1596,database techniques for the world-wide web : a survey,"daniela florescu , alberto o. mendelzon , alon y. levy",sigmod record,1998
1599,design and implementation of advanced knowledge processing in the kdms krisys ( demonstration description ),"stefan deßloch , joachim thomas , nelson mendonça mattos",sigmod conference,1995
1600,efficient query processing for multi-dimensionally clustered tables in db2,"matthew huras , leslie cranston , bishwaranjan bhattacharjee , sriram padmanabhan , timothy malkemus , tony lai",vldb,2003
1601,a web odyssey : from codd to xml,victor vianu,sigmod record,2003
1614,scientific data repositories : designing for a moving target,"etzard stolte , thomas r. gross , gustavo alonso , christoph von praun",sigmod conference,2003
1625,the generalized mdl approach for summarization,"laks v. s. lakshmanan , xiaodong zhou , raymond t. ng , theodore johnson , christine xing wang",vldb,2002
1626,view invalidation for dynamic content caching in multitiered architectures,"k. selçuk candan , wang-pin hsiung , oliver po , divyakant agrawal , wen-syan li",vldb,2002
1630,sensor : the atomic computing particle,vijay kumar,sigmod record,2003
1631,optimization of queries with user-defined predicates,"surajit chaudhuri , kyuseok shim",vldb,1996
1637,instance-based attribute identification in database integration,"roger h. l. chiang , ee-peng lim , chua eng huang cecil",vldb j.,2003
1651,exploiting statistics on query expressions for optimization,"nicolas bruno , surajit chaudhuri",sigmod conference,2002
1656,mining system audit data : opportunities and challenges,"wei fan , wenke lee",sigmod record,2001
1659,the medusa project : autonomous data management in a shared-nothing parallel database machine,"george m. bryan , j. geyer , wayne e. moore , b. j. curry , k. w. lodge",sigmod conference,1994
1665,objects and sql : strange relations ? panel,donald r. deutsch,sigmod conference,1995
1669,"active storage hierarchy , database systems and applications - socratic exegesis","joel h. saltz , john burgess , felipe cariño , william o'connell",vldb,1999
1674,xml and information retrieval : a sigir 2000 workshop,"yoëlle s. maarek , david carmel , aya soffer",sigmod record,2001
1682,tutorial : data access,"anand deshpande , josé a. blakeley",sigmod conference,2000
1692,the lyric language : querying constraint objects,"alexander brodsky , yoram kornatzky",sigmod conference,1995
1703,quadtree and r-tree indexes in oracle spatial : a comparison using gis data,"kothuri venkata ravi kanth , siva ravada , daniel abugov",sigmod conference,2002
1712,the infosleuth project,"marek rusinkiewicz , tomasz ksiezyk , richard s. brice , ray shea , vipul kashyap , andrzej cichocki , mosfeq rashid , c. unnikrishnan , abdelsalam helal , amy unruh , marian h. nodine , jerry fowler , darrell woelk , gale martin , roberto j. bayardo jr. , william bohrer",sigmod conference,1997
1719,"gio wiederhold speaks out on moving into academia in mid-career , how to be an effective consultant , why you should be a program manager as a funding agency , the need for ontology algebra and simulations , and more",marianne winslett,sigmod record,2001
1722,nearest neighbor queries,"stephen kelley , frédéic vincent , nick roussopoulos",sigmod conference,1995
1735,"preference sql - design , implementation , experiences","gerhard köstler , werner kießling",vldb,2002
1742,improving performance with bulk-inserts in oracle r-trees,"ning an , siva ravada , kothuri venkata ravi kanth",vldb,2003
1747,minicon : a scalable algorithm for answering queries using views,"rachel pottinger , alon y. halevy",vldb j.,2001
1769,a scalable hash ripple join algorithm,"peter j. haas , jeffrey f. naughton , gang luo , curt ellmann",sigmod conference,2002
1772,the design and implementation of k : a high-level knowledge-base programming language of osam * . kbms,"stanley y. w. su , javier arroyo , herman lam , yuh-ming shyy",vldb j.,1996
1783,exchanging intensional xml data,"omar benjelloun , tova milo , serge abiteboul , frederic dang ngoc , bernd amann",sigmod conference,2003
1789,fast evaluation techniques for complex similarity queries,"michael mlivoncic , roger weber , klemens böhm , hans-jörg schek",vldb,2001
1799,structures for manipulating proposed updates in object-oriented databases,"richard hull , mohammed rupawalla , michael doherty",sigmod conference,1996
1805,an extensible notation for spatiotemporal index queries,"richard t. snodgrass , vassilis j. tsotras , christian s. jensen",sigmod record,1998
1815,integrating heterogenous overlapping databases through object-oriented transformations,"tore risch , vanja josifovski",vldb,1999
1817,investigating xquery for querying across database object types,nancy wiegand,sigmod record,2002
1826,implementing abstract objects with inheritance in datalogneg,hasan m. jamil,vldb,1997
1835,wavelet-based histograms for selectivity estimation,"jeffrey scott vitter , yossi matias , min wang",sigmod conference,1998
1850,efficient and effective clustering methods for spatial data mining,"raymond t. ng , jiawei han",vldb,1994
1852,a scalable architecture for autonomous heterogeneous database interactions,"athman bouguettaya , steven milliner , mike p. papazoglou",vldb,1995
1853,a logical framework for scheduling workflows under resource allocation constraints,"michael kifer , pinar senkul , ismail h. toroslu",vldb,2002
1857,bringing order to query optimization,"giedrius slivinskas , richard t. snodgrass , christian s. jensen",sigmod record,2002
1864,containment join size estimation : models and methods,"haifeng jiang , hongjun lu , wei wang , jeffrey xu yu",sigmod conference,2003
1866,databases and visualization,daniel a. keim,sigmod conference,1996
1880,devise : integrated querying and visual exploration of large datasets ( demo abstract ),"jussi myllymaki , shilpa lawande , donko donjerkovic , raghu ramakrishnan , guangshun chen , kevin s. beyer , miron livny , r. kent wenger",sigmod conference,1997
1883,xcache : a semantic caching system for xml queries,"elke a. rundensteiner , song wang , li chen",sigmod conference,2002
1884,cover your assets,michael a. olson,sigmod conference,1995
1894,reasoning on regular path queries,"giuseppe de giacomo , moshe y. vardi , maurizio lenzerini , diego calvanese",sigmod record,2003
1898,an online video placement policy based on bandwith to space ratio ( bsr ),"dinkar sitaram , asit dan",sigmod conference,1995
1905,editor 's notes,arie segev,sigmod record,1994
1914,reminiscences on influential papers,"jan van den bussche , surajit chaudhuri , moshe y. vardi , kenneth a. ross , gösta grahne , h. v. jagadish",sigmod record,1999
1921,an extendible hash for multi-precision similarity querying of image databases,"m. tamer özsu , shu lin , raymond t. ng , vincent oria",vldb,2001
1943,interaction of query evaluation and buffer management for information retrieval,"björn þór jónsson , divesh srivastava , michael j. franklin",sigmod conference,1998
1964,the samos active dbms prototype,"klaus r. dittrich , stella gatziu , andreas geppert",sigmod conference,1995
1967,supporting efficient multimedia database exploration,"k. selçuk candan , yoshinori hara , kyoji hirata , wen-syan li",vldb j.,2001
1974,iceberg-cube computation with pc clusters,"yu yin , raymond t. ng , alan s. wagner",sigmod conference,2001
1984,influencing database language standards,leonard gallagher,sigmod record,1994
1985,static detection of security flaws in object-oriented databases,keishi tajima,sigmod conference,1996
2000,retrieval of composite multimedia objects,"surajit chaudhuri , shahram ghandeharizadeh , cyrus shahabi",vldb,1995
2004,unix rdbms : the next generation,bill rosneblatt,sigmod record,1994
2019,workshop report on experiences using object data management in the real-world,akmal b. chaudhri,sigmod record,1998
2024,wsq/dsq : a practical approach for combined querying of databases and the web,"roy goldman , jennifer widom",sigmod conference,2000
2025,netcube : a scalable tool for fast data mining and compression,"dimitris margaritis , christos faloutsos , sebastian thrun",vldb,2001
2028,detection and classification of intrusions and faults using sequences of system calls,"joão b. d. cabrera , raman k. mehra , lundy m. lewis",sigmod record,2001
2040,statistical synopses for graph-structured xml databases,"minos n. garofalakis , neoklis polyzotis",sigmod conference,2002
2043,sleepers and workaholics : caching strategies in mobile environments,"daniel barbará , tomasz imielinski",sigmod conference,1994
2046,versioning and configuration management in an object-oriented data model,edward sciore,vldb j.,1994
2047,"adaptive , hands-off stream mining","anthony brockwell , spiros papadimitriou , christos faloutsos",vldb,2003
2050,"storhouse metanoia - new applications for database , storage & data warehousing","felipe cariño , pekka kostamaa , art kaufmann , john burgess",sigmod conference,2001
2062,optimizing multiple dimensional queries simultaneously in multidimensional databases,"jeffrey xu yu , weifa liang , maria e. orlowska",vldb j.,2000
2070,integrated data management for mobile services in the real world,"igor timko , torben bach pedersen , christian hage , christian s. jensen , laurynas speicys",vldb,2003
2072,a transaction replication scheme for a replicated database with node autonomy,"david wai-lok cheung , ada wai-chee fu",vldb,1994
2075,t2 : a customizable parallel database for multi-dimensional data,"alan sussman , anurag acharya , joel h. saltz , chialin chang",sigmod record,1998
