id,title,authors,venue,year
657,maximizing the output rate of multi-way join queries over streaming information sources,"josef burger , jeffrey f. naughton , stratis viglas",vldb,2003
662,provision of market services for eco compliant electronic market places,"sena nural arpinar , asuman dogac",sigmod record,2000
672,electronic market : the roadmap for university libraries and members to survive in the information jungle,"peter c. lockemann , bethina schmitt , michael christoffel , sebastian pulkowski",sigmod record,1998
689,chair 's message,m. tamer özsu,sigmod record,2003
697,the handwritten trie : indexing electronic ink,"padmavathi vallabhaneni , daniel barbará , walid g. aref",sigmod conference,1995
699,dynamic multidimensional histograms,"piotr indyk , sudipto guha , nitin thaper , nick koudas",sigmod conference,2002
701,aggregation algorithms for very large compressed data warehouses,"jaideep srivastava , jianzhong li , doron rotem",vldb,1999
708,from the guest editors - special section on data management issues in mobile computing,"margaret h. dunham , abdelsalam helal",sigmod record,1995
718,approximate query processing using wavelets,"rajeev rastogi , minos n. garofalakis , kyuseok shim , kaushik chakrabarti",vldb j.,2001
719,minimal probing : supporting expensive predicates for top-k queries,"kevin chen-chuan chang , seung-won hwang",sigmod conference,2002
739,information finding in a digital library : the stanford perspective,"tak w. yan , hector garcia-molina",sigmod record,1995
743,cure : an efficient clustering algorithm for large databases,"sudipto guha , rajeev rastogi , kyuseok shim",sigmod conference,1998
749,grid and applications ( industrial session ),frank leymann,vldb,2003
754,"of crawlers , portals , mice and men : is there more to mining the web ? ( panel )","kyuseok shim , rajeev rastogi , minos n. garofalakis , sridhar ramaswamy",sigmod conference,1999
769,process automation as the foundation for e-business,"fabio casati , ming-chien shan",vldb,2000
779,efficacious data cube exploration by semantic summarization and compression,"jian pei , laks v. s. lakshmanan , yan zhao",vldb,2003
802,editor 's notes,michael j. franklin,sigmod record,2000
823,"the glue-nail deductive database system : design , implementation , and evaluation","geoffrey phipps , marcia a. derr , shinichi morishita",vldb j.,1994
835,managing video data in a mobile environment,"rafael alonso , yuh-lin chang , v. s. mani , liviu iftode",sigmod record,1995
848,compressed accessibility map : efficient access control for xml,"divesh srivastava , ting yu , h. v. jagadish , laks v. s. lakshmanan",vldb,2002
849,toxgene : a template-based data generator for xml,"alberto o. mendelzon , john keenleyside , denilson barbosa , kelly a. lyons",sigmod conference,2002
857,aggregate maintenance for data warehousing in informix red brick vista,"latha s. colby , gopal mulagund , richard l. cole , craig j. bunker , william j. mckenna , david wilhite",vldb,2001
859,visual coko : a debugger for query optimizer development,"daniel j. abadi , mitch cherniack",sigmod conference,2002
861,a multidatabase system for tracking and retrieval of financial data,"munir cochinwala , john bradley",vldb,1994
866,special issue on data mining for intrusion detection and threat analysis - guest editor 's introduction,daniel barbará,sigmod record,2001
874,bounded ignorance : a technique for increasing concurrency in a replicated system,"arthur j. bernstein , narayanan krishnakumar",acm trans . database syst .,1994
876,research and products : are they relevant to each other ? ( panel ),herb edelstein,sigmod conference,1995
890,a case-based approach to information integration,"maurizio panti , alberto giretti , luca spalazzi",vldb,2000
896,distributed hypertext resource discovery through examples,"martin van den berg , soumen chakrabarti , byron dom",vldb,1999
898,sql standardization : the next steps,"andrew eisenberg , jim melton",sigmod record,2000
908,a protein patent query system powered by kleisli,"jing chen , louxin zhang , limsoon wong",sigmod conference,1998
931,petabyte databases,dirk düllmann,sigmod conference,1999
943,dna-miner : a system prototype for mining dna sequences,"jiawei han , liangyou chen , jian pei , ying lu , yaqin liao , hasan m. jamil",sigmod conference,2001
948,text databases : a survey of text models and systems,arjan loeffen,sigmod record,1994
950,walking through a very large virtual environment in real-time,"yixin ruan , kian-lee tan , jason chionh , lidan shou , zhiyong huang",vldb,2001
958,reminiscences on influential papers,"s. sudarshan , charu c. aggarwal , mihalis yannakakis , alfons kemper , kenneth a. ross , sunita sarawagi",sigmod record,2000
970,"object-relational database systems : principles , products , and challenges ( tutorial )","michael j. carey , anil nori , nelson mendonça mattos",sigmod conference,1997
973,the ccube constraint object-oriented database system,"alexander brodsky , pavel a. exarkhopoulo , victor e. segal , jia chen",sigmod conference,1999
981,query processing for high-volume xml message brokering,"michael j. franklin , yanlei diao",vldb,2003
985,mining frequent itemsets using support constraints,"jiawei han , ke wang , yu he",vldb,2000
991,load shedding in a data stream manager,"michael stonebraker , nesime tatbul , mitch cherniack , stanley b. zdonik , ugur çetintemel",vldb,2003
998,psoup : a system for streaming queries over streaming data,"sirish chandrasekaran , michael j. franklin",vldb j.,2003
1000,monitoring xml data on the web,"benjamin nguyen , serge abiteboul , gregory cobena , mihai preda",sigmod conference,2001
1009,distance-based outliers : algorithms and applications,"v. tucakov , raymond t. ng , edwin m. knorr",vldb j.,2000
1014,red brick warehouse : a read-mostly rdbms for open smp platforms,phillip m. fernandez,sigmod conference,1994
1033,data page layouts for relational databases on deep memory hierarchies,"david j. dewitt , mark d. hill , anastassia ailamaki",vldb j.,2002
1049,dbsim : a simulation tool for predicting database performance,"craig wong , mark stokrp , mike lefler",sigmod conference,1996
1058,in-memory data management for consumer transactions the times-ten approach,times-ten team,sigmod conference,1999
1060,quantifiable data mining using ratio rules,"christos faloutsos , yannis kotidis , flip korn , alexandros labrinidis",vldb j.,2000
1066,report on the 5th international workshop on the design and management of data warehouses ( dmdw ' 03 ),"manfred a. jeusfeld , hans-joachim lenz , panos vassiliadis , martin staudt",sigmod record,2003
1075,semantic interoperability in information services : experiencing with coopware,avigdor gal,sigmod record,1999
1088,materialized view and index selection tool for microsoft sql server 2000,"vivek r. narasayya , sanjay agrawal , surajit chaudhuri",sigmod conference,2001
1093,editor 's notes,ling liu,sigmod record,2001
1110,calls for papers and announcements,?,sigmod record,1995
1113,covering indexes for xml queries : bisimulation - simulation = negation,prakash ramanan,vldb,2003
1114,"database tuning : principles , experiments , and troubleshooting techniques ( part ii )","dennis shasha , philippe bonnet",sigmod conference,2002
1122,information integration on the web : a view from ai and databases ( report on iiweb-03 ),"subbarao kambhampati , craig a. knoblock",sigmod record,2003
1130,picodbms : validation and experience,"philippe pucheral , christophe bobineau , luc bouganim , patrick valduriez , nicolas anciaux",vldb,2001
1141,providing database-like access to the web using queries based on textual similarity,william w. cohen,sigmod conference,1998
1155,chair 's message,richard t. snodgrass,sigmod record,1998
1175,pbir - perception-based image retrieval,"lihyuarn l. chang , edward y. chang , tim cheng",sigmod conference,2001
1189,"a query language for multidimensional arrays : design , implementation , and optimization techniques","limsoon wong , rona machlin , leonid libkin",sigmod conference,1996
1195,editor 's notes,michael j. franklin,sigmod record,1997
1197,vertical data migration in large near-line document archives based on markov-chain predictions,"achim kraiss , gerhard weikum",vldb,1997
1205,ebusiness standards and architectures,anil nori,vldb,2002
1217,smooth - a distributed multimedia database system,"christian hanin , roland tusch , carmen riedler , harald kosch , margit lang , lászló böszörményi , christian hofbauer , alexander bachlechner",vldb,2001
1240,addendum to automatic generation of production rules for integrity maintenance,"letizia tanca , stefano paraboschi , piero fraternali , stefano ceri",acm trans . database syst .,1995
1241,information systems research at rwth aachen,matthias jarke,sigmod record,1995
1252,probview : a flexible probabilistic database system,"nicola leone , robert ross , laks v. s. lakshmanan , v. s. subrahmanian",acm trans . database syst .,1997
1255,standards for databases on the grid,"andrew eisenberg , jim melton , susan malaika",sigmod record,2003
1261,visionary : a next generation visualization system for databases,michael stonebraker,sigmod conference,2003
1281,time series similarity measures and time series indexing,"gautam das , dimitrios gunopulos",sigmod conference,2001
1283,dbminer : interactive mining of multiple-level knowledge in relational databases,"wei wang , krzysztof koperski , yongjian fu , osmar r. zaïane , jenny chiang , jiawei han",sigmod conference,1996
1309,the gmap : a versatile tool for physical data independence,"marvin h. solomon , yannis e. ioannidis , odysseas g. tsatalos",vldb,1994
1315,capbased-ams : a capability-based and event-driven activity management system,"kamalakar karlapalem , helen p. yeung , patrick c. k. hung",sigmod conference,1996
1327,the cougar approach to in-network query processing in sensor networks,"johannes gehrke , yong yao",sigmod record,2002
1343,dbmss on a modern processor : where does time go ?,"david a. wood , mark d. hill , david j. dewitt , anastassia ailamaki",vldb,1999
1348,approximate medians and other quantiles in one pass and with limited memory,"bruce g. lindsay , gurmeet singh manku , sridhar rajagopalan",sigmod conference,1998
1360,pesto : an integrated query/browser for object databases,"laura m. haas , michael j. carey , vivekananda maganty , john h. williams",vldb,1996
1367,efficiently supporting ad hoc queries in large datasets of time sequences,"h. v. jagadish , christos faloutsos , flip korn",sigmod conference,1997
1384,enterprise transaction processing on windows nt,greg hope,sigmod conference,1995
1392,xl : a platform for web services,"andreas grünhagen , steffen rost , donald kossmann , daniela florescu",sigmod conference,2002
1397,guest editorial : databases and the web,"alberto o. mendelzon , paolo atzeni",vldb j.,2000
1401,mining multi-dimensional constrained gradients in data cubes,"jiawei han , ke wang , joyce m. w. lam , guozhu dong , jian pei",vldb,2001
1402,a comprehensive xquery to sql translation using dynamic interval encoding,"m. tamer özsu , david toman , mariano p. consens , david dehaan",sigmod conference,2003
1405,interview with rakesh agrawal,marianne winslett,sigmod record,2003
1408,towards event-driven modelling for database design,"maguelonne teisseire , pascal poncelet , rosine cicchetti",vldb,1994
1416,access to objects by path expressions and rules,"jürgen frohn , georg lausen , heinz uphoff",vldb,1994
1422,chair 's message,richard t. snodgrass,sigmod record,2000
1424,informix online xps,robert h. gerber,sigmod conference,1995
1435,hyperfile : a data and query model for documents,"david bloom , chris clifton , hector garcia-molina",vldb j.,1995
1440,multiple-view self-maintenance in data warehousing environments,nam huyn,vldb,1997
1449,trade press news,rafael alonso,sigmod record,1995
1451,querying and mining data streams : you only get one look a tutorial,"minos n. garofalakis , rajeev rastogi , johannes gehrke",sigmod conference,2002
1458,highly concurrent cache consistency for indices in client-server database systems,"michael j. carey , markos zaharioudakis",sigmod conference,1997
1460,xtract : a system for extracting document type descriptors from xml documents,"rajeev rastogi , s. seshadri , minos n. garofalakis , aristides gionis , kyuseok shim",sigmod conference,2000
1484,a 20/20 vision of the vldb-2020 ?,"shamkant b. navathe , erich j. neuhold , gio wiederhold , anant jhingran , s. misbah deen",vldb,2000
1487,"pm3 : an orthogonal persistent systems programming language - design , implementation , performance","antony l. hosking , jiawan chen",vldb,1999
1488,query execution techniques for caching expensive methods,"joseph m. hellerstein , jeffrey f. naughton",sigmod conference,1996
1492,a case for fractured mirrors,"ravishankar ramamurthy , qi su , david j. dewitt",vldb,2002
1503,the dangers of replication and a solution,"dennis shasha , jim gray , patrick e. o'neil , pat helland",sigmod conference,1996
1520,qbi : query by icons,"antonio massari , panos k. chrysanthis , lorenzo saladini , stefano pavani",sigmod conference,1995
1523,a graph-theoretic model for optimizing queries involving methods,"yaw-huei chen , chi-sheng shih , chiang lee",vldb j.,2001
1547,comparative analysis of six xml schema languages,"dongwon lee , wesley w. chu",sigmod record,2000
1551,www-udk : a web-based environmental meta-information system,"rudolf legat , arne koschel , andree keitel , ralf kramer , claudia rolker , ralf nikolai , peter c. lockemann , konrad zirm",sigmod record,1997
1559,multi-step processing of spatial joins,"ralf schneider , thomas brinkhoff , bernhard seeger , hans-peter kriegel",sigmod conference,1994
1566,advanced database technologies in a diabetic healthcare system,"chenyi xia , wynne hsu , keng lik teo , mong-li lee , beng chin ooi , pranab kumar mohanty",vldb,2002
1576,cost estimation of user-defined methods in object-relational database systems,"kinji ono , jihad boulos",sigmod record,1999
1581,cost based query scrambling for initial delays,"tolga urhan , michael j. franklin , laurent amsaleg",sigmod conference,1998
1584,roadrunner : towards automatic data extraction from large web sites,"giansalvatore mecca , valter crescenzi , paolo merialdo",vldb,2001
1587,data replication for mobile computers,"a. prasad sistla , ouri wolfson , yixiu huang",sigmod conference,1994
1589,workflow management with service quality guarantees,"wolfgang wonner , gerhard weikum , michael gillmann",sigmod conference,2002
1594,the treescape system : reuse of pre-computed aggregates over irregular olap hierarchies,"curtis e. dyreson , torben bach pedersen , christian s. jensen",vldb,2000
1612,"proceedings of the 2002 acm sigmod international conference on management of data , madison , wisconsin , june 3-6 , 2002",?,sigmod conference,2002
1620,hot block clustering for disk arrays with dynamic striping,"kazuhiko mogi , masaru kitsuregawa",vldb,1995
1621,oodb bulk loading revisited : the partitioned-list approach,"jeffrey f. naughton , janet l. wiener",vldb,1995
1629,estimating alphanumeric selectivity in the presence of wildcards,"balakrishna r. iyer , jeffrey scott vitter , p. krishnan",sigmod conference,1996
1632,zoo : a desktop emperiment management environment,"anastassia ailamaki , andrew therber , yannis e. ioannidis , anand narayanan , miron livny",sigmod conference,1997
1638,"self-adaptive , on-line reclustering of complex object data","william j. mciver jr. , roger king",sigmod conference,1994
1645,reminiscences on influential papers,"christos h. papadimitriou , anant jhingran , yannis e. ioannidis , kenneth a. ross",sigmod record,2000
1648,quickstore : a high performance mapped object store,"seth j. white , david j. dewitt",vldb j.,1995
1676,application servers and associated technologies,c. mohan,vldb,2002
1679,capability based mediation in tsimmis,"hector garcia-molina , murty valiveti , chen li , ramana yerneni , jeffrey d. ullman , vasilis vassalos , yannis papakonstantinou",sigmod conference,1998
1686,aurora : a new model and architecture for data stream management,"christian convey , sangdon lee , ugur çetintemel , daniel j. abadi , michael stonebraker , mitch cherniack , donald carney , stanley b. zdonik , nesime tatbul",vldb j.,2003
1689,parallel database systems in the 1990 's,michael j. carey,sigmod conference,1994
1698,the active multisync controller of the cubetree storage organization,"yannis sismanis , yannis kotidis , nick roussopoulos",sigmod conference,1999
1715,caprera : an activity framework for transaction processing on wide-area networks,"suresh kumar , eng-kee kwang , divyakant agrawal",vldb,1997
1718,odmg-93 : a standard for object-oriented dbmss,r. g. g. cattell,sigmod conference,1994
1736,report on the 24th european colloquium on information retrieval research,"mark girolami , fabio crestani",sigmod record,2002
1741,on-line reorganization in object databases,"s. sudarshan , rajeev rastogi , s. seshadri , mohana krishna lakhamraju",sigmod conference,2000
1743,a new method for similarity indexing of market basket data,"joel l. wolf , charu c. aggarwal , philip s. yu",sigmod conference,1999
1745,semistructured und structured data in the web : going back and forth,"paolo merialdo , giansalvatore mecca , paolo atzeni",sigmod record,1997
1746,duplicate removal in information system dissemination,"tak w. yan , hector garcia-molina",vldb,1995
1752,integrating reliable memory in databases,"peter m. chen , wee teck ng",vldb j.,1998
1767,query by humming - in action with its technology revealed,"yunyue zhu , xiaojian zhao , dennis shasha",sigmod conference,2003
1779,efficient support for interactive service in multi-resolution vod systems,"leana golubchik , kelvin kwok-wai law , john c. s. lui",vldb j.,1999
1791,automatic discovery of language models for text databases,"aiqun du , james p. callan , margaret e. connell",sigmod conference,1999
1800,google in a box - building the google search appliance,narayanan shivakumar,sigmod conference,2003
1802,declare and sds : early efforts to commercialize deductive database technology,"werner strauß , gerhard dünzinger , werner kießling , helmut schmidt",vldb j.,1994
1819,"building a scaleable geo-spatial dbms : technology , implementation , and evaluation","curt ellmann , roger lueder , jignesh m. patel , jie-bing yu , nancy e. hall , josef burger , david j. dewitt , navin kabra , karthikeyan ramasamy , shelly guo , jeffrey f. naughton , biswadeep nag , jim kupsch , kristin tufte",sigmod conference,1997
1833,small materialized aggregates : a light weight index structure for data warehousing,guido moerkotte,vldb,1998
1843,improving database design through the analysis of relationships,"veda c. storey , terence m. barron , debabrata dey",acm trans . database syst .,1999
1873,"title , foreword",?,vldb j.,1994
1874,optimization of constrained frequent set queries with 2-variable constraints,"laks v. s. lakshmanan , alex pang , raymond t. ng , jiawei han",sigmod conference,1999
1878,a flexible and recoverable client/server database event notification system,"chun xu , eric n. hanson , roxana dastur , i.-cheng chen , vijay ramaswamy , wendy tan , kurt engel",vldb j.,1998
1901,geominer : a system prototype for spatial data mining,"jiawei han , nebojsa stefanovic , krzysztof koperski",sigmod conference,1997
1945,a conceptual architecture for semantic web enabled web services,"dieter fensel , alexander maedche , christoph bussler",sigmod record,2002
1946,"title , preface to the special issue on persistent object systems",?,vldb j.,1995
1949,xpathlearner : an on-line self-tuning markov histogram for xml path selectivity estimation,"lipyeow lim , ronald parr , jeffrey scott vitter , sriram padmanabhan , min wang",vldb,2002
1953,anipqo : almost non-intrusive parametric query optimization for nonlinear cost functions,"arvind hulgeri , s. sudarshan",vldb,2003
1959,random i/o scheduling in online tertiary storage systems,"bruce hillyer , abraham silberschatz",sigmod conference,1996
1961,referee : an open framework for practical testing of recommender systems using researchindex,"dan cosley , steve lawrence , david m. pennock",vldb,2002
1966,the future of web services - i,adam bosworth,sigmod conference,2003
1972,binding propagation in disjunctive databases,sergio greco,vldb,1998
1973,manipulating interpolated data is easier than you thought,"stéphane grumbach , philippe rigaux , luc segoufin",vldb,2000
1978,infosphere project : system support for information flow applications,"calton pu , jonathan walpole , karsten schwan",sigmod record,2001
1979,a multi-paradigm querying approach for a generic multimedia database management system,"ji-rong wen , qing li , wei-ying ma , hongjiang zhang",sigmod record,2003
1987,searching for dependencies at multiple abstraction levels,"jef wijsen , toon calders , raymond t. ng",acm trans . database syst .,2002
1992,b-tree page size when caching is considered,david b. lomet,sigmod record,1998
2007,efficient retrieval of similar shapes,"davood rafiei , alberto o. mendelzon",vldb j.,2002
2035,sleepers and workaholics : caching strategies in mobile environments,"tomasz imielinski , daniel barbará",vldb j.,1995
2049,repeating history beyond aries,c. mohan,vldb,1999
2057,datamine - interactive rule discovery system,"aashu virmani , tomasz imielinski",sigmod conference,1995
2076,mapping data in peer-to-peer systems : semantics and algorithmic issues,"renée j. miller , anastasios kementsietsidis , marcelo arenas",sigmod conference,2003
2078,first-class views : a key to user-centered computing,"arnon rosenthal , edward sciore",sigmod record,1999
2083,storage service providers : a solution for storage management ? ( panel ),"elizabeth a. m. shriver , bruce hillyer , wee teck ng , banu özden , eran gabber , david j. dewitt , john wilkes , jim gray , bruce gordon",vldb,2001
2093,sigmod anthology editor 's message,michael ley,sigmod record,2000
2094,query evaluation in deductive databases with alternating fixpoint semantics,weidong chen,acm trans . database syst .,1995
2107,improved query performance with variant indexes,"patrick e. o'neil , dallan quass",sigmod conference,1997
