id,title,authors,venue,year
485,198 1 . the evolution of sex-role reversal and monogamy in shorebirds,wj erckmann,"ph. d. diss. , univ. washington , seattle ,",
494,an authorization mechanism for a relational database system,"pp griffiths , bw wade","acm transactions on database systems ,",1976.0
501,use of the weiss-weinstein bound to compare the direction-finding performance of sparse arrays,df delong,,1993.0
502,the effects of latency and occupancy on the performance of dsm multiprocessors,"c holt , m heinrich , jp singh , jl hennessy","technical report csl-tr-95-xxx , stanford university ,",
508,effect of limestone feed on emissions of nox and n2o from a circulating fluidized bed combustion,"t shimizu , d fujita",,1993.0
520,a content based image retrieval system based on the fuzzy artmap architecture,"m uysal , f yarman-vural","proceedings of the 12th annual acm international conference & hellip ; ,",2004.0
525,general secure multi-party computation from any linear secret-sharing scheme,"r cramer , i damgard , u maurer","lecture notes in computer science ,",2000.0
552,prolog session,r hudson,"history of programming languages -- ii table of contents ,",1996.0
558,survey of reviews on alloy powders published during seventies,"ak chakraborty , kb jape","powder metallurgy alloys symposium [ abstracts ] , bombay , india & hellip ; ,",1980.0
559,ole automation programmerâ ?? s reference,d clark,,1996.0
562,effects of components of protection-motivation theory on adaptive and maladaptive coping with a,"pa rippetoe , rw rogers","journal of personality and social psychology ,",1987.0
564,literacy and health communities : potential partners in practice,"pa sissel , md hohn","new directions for adult and continuing education ,",1996.0
577,real estate war in cyberspace : an emerging electronic market ?,"k crowston , rt wigand",,
590,or constraint maintenance ibm research report rj 7348,"s cen , jwdp rules","ibm almaden research center , march ,",
600,mediacups : experience with design and use of computer-augmented everyday artefacts,"m beigl , hw gellersen , a schmidt","computer networks ,",2001.0
612,data management for asymmetric communication environments,"s acharya , r alonso , m franklin , s zdonik , b disks","proc . acm sigmod conf. , san jose , ca , may ,",
624,the role of the grants officer,lw willard,"new directions for higher education ,",2002.0
637,calculating upward and downward simulations of state-based specifications,"j derrick , e boiten","information and software technology ,",1999.0
641,classification of the finite dimensional simple lie algebras in prime characteristic,"aa premet , h strade",,
665,"ã ? . , srivastava , d. , and tan , m. , 1996 , semantic data caching and replacement","s dar , mj franklin , b jã ³ nsson",& hellip ; of the 22 thinternational conference on very large data,
680,the disposition of children with croup treated with racemic epinephrine and dexamethasone in the,"jd rizos , be digravio , mj sehl , jm tallon","journal of emergency medicine ,",1998.0
683,smart mater . struct,"x wang , ddl chung",at,
685,the molecular portraits of breast tumors are conserved across microarray platforms,"z hu , c fan , js marron , x he , bf qaqish , g karaca ,",,2005.0
689,entendendo a lei de responsabilidade fiscal,"e nascimento , i debus","unpublished manuscript ,",
698,maximizing cross-functional new product teams ' innovativeness and constraint adherence : a conflict,"k lovelace , dl shapiro , lr weingart","academy of management journal ,",2001.0
704,semantics and implementation of schema evolution in object-oriented databases proc . of acm-sigmod,"j banerjee , w kim , hk kim , hf korth","conf . om management of data , san francisco ca , may ,",
714,creating an interactive immersive decision environment : linking modelling to visualisation,i bishop,"proceedings of the 23rd annual international conference of & hellip ; ,",
744,adaptive implementation of internal model principle for continuous time systems,g feng,,
746,"small place , big money : the cayman islands and the international financial system .",sm roberts,"economic geography ,",1995.0
764,convergence-innovation and change of market structures between television and online services,"m dowling , c lechner , b thielmann",,
778,using ultrasound to determine external pacer capture-an echocardiographic evaluation,"d ettin , t cook","journal of emergency medicine ,",1999.0
781,assessment of neonatal diaphragmatic paralysis using magnetic phrenic nerve stimulation,"gf rafferty , a greenough , g dimitriou , mi polkey ,",,
787,confirmation of traumatic interhemispheric subdural hematoma by magnetic resonance imaging,"va romano , gj toffol","journal of emergency medicine ,",1994.0
794,client puzzles : a cryptographic defense against connection depletion attacks,"a juels , j brainard","proceedings of ndss ,",
801,monoallelic expresion of the odourant receptor gene and axonal projection of olfactory sensory,"t ishii , s serizawa , a kohda , h nakatani , t","genes to cells ,",2001.0
804,applying wavelets in image database retrieval,"jz wang , g wiederhold , o firschein , sx wei","technical report , stanford university , november",
820,object-oriented and conventional analysis and design methodologies,"rg fichman , cf kemerer",,
834,improving the tcpa specification,b arbaugh,,
838,"gillies ; ja ; moosmã 1/4 ller , h. ; rogers , cf ; dubois , dw ; derby , j","jg watson , jc chow",effectiveness demonstration of fugitive dust control methods,
842,"transforming the information super highway into a private toll road ( october , 1999 ) , at 3",m cooper,,
858,personal communication,b goyette,,1999.0
873,assessing empirical approaches for analyzing taxes and labor supply,"t macurdy , d green , h paarschâ ? ¦","the journal of human resources ,",1990.0
880,influence of sulphate groups in the binding of peanut agglutinin . histochemical demonstration with,"ja martinez-menarguez , j ballesta , m aviles , jf","the histochemical journal ,",1992.0
886,numerical document queries,"h seidl , t schwentick , a muscholl",,
898,sustainable community indicators : guideposts for local planning . community environmental council,j zachary,"inc. , santa barbara , california ,",
920,consistency within diversity : guidelines for programs to honor exemplary teaching,"md svinicki , rj menges","new directions for teaching and learning ,",1996.0
930,phase transitions in foods academic press inc,yh roos,"san diego , california ,",
932,distance browsing in spatial databases,"gr hjaltason , h samet","acm transactions on database systems ,",1999.0
967,interoperating geographic information systems,mf goodchildâ ? ¦,,1999.0
974,"b shapiro rm and millstein re , nsw reliability plan",s mi,,
992,radiation hormesis,td luckey,,1991.0
1024,single dose oral diclofenac for postoperative pain,"j barden , j edwards , r moore , h mcquay","cochrane database syst rev ,",2004.0
1027,"mission to planet earth/earth observing system reference handbook , nasa goddard space flight center ,","g asrar , r greenstone","md ,",
1063,hierarchical techniques for visibility computations,j bittner,,2002.0
1065,integrating technology & human decisions : global bridges into the 21st century,"r lahdelma , p salminen , j hokkanen , dk despotis , c","new technologies publications , athens ,",
1067,significance in scale space,"f godtliebsen , js marron , p chaudhuri","unpublished manuscript ,",1999.0
1093,labour shortage aired at world it congress,p thibodeau,"computerworld ,",
1096,substructure clustering on sequential 3d object datasets,"z tan , akh tung","data engineering , 2004 . proceedings . 20th international",
1099,in ( 0 . 5 ) 3 ga ( 0 . 47 ) as/inp sam avalanche photodiodes grown by gas source mbe ( abstract only ),"g zhang , t hakkarainen , k tappura , k rakennus , h","oulu univ , proceedings of the 25 th annual conference of the & hellip ; ,",1991.0
1100,pathfinder : a pattern-based packet classier,"ml bailey , b gopal , ma pagels , ll peterson , p",proc .,
1103,1 995,ga abbink,a samâ ?? cge demonstration model for,
1104,undergraduate curriculum 2000 .,a levine,"new directions for higher education ,",1989.0
1111,semi-structured data extraction from heterogeneous sources,"x gao , l sterling",,
1114,s3 : similarity search in cad database systems,"s berchtold , hp kriegel",,
1126,ordinary people on an extraordinary adventure .,s steiner,"social studies and the young learner ,",1996.0
1129,chain : operator scheduling for memory minimization in data stream systems,"b babcock , s babu , m datar , r motwani","sigmod conference ,",2003.0
1130,mortality factors in a cyclic vole population,"k norrdahl , e korpimaki","proceedings : biological sciences ,",1995.0
1131,extendible hashing for concurrent operations and distributed data,cs ellis,"proceedings of the 2nd acm sigact-sigmod symposium on & hellip ; ,",1983.0
1132,hepatic artery in liver transplantation,"s todo , l makowka , ag tzakis , jw marsh jr , fm","transplant proc ,",1987.0
1137,preparing teachers for urban schools : lessons from thirty years of school reform .,l weiner,,1993.0
1140,"mining assocation rules between sets of items in large datatabes , acm sigmod","r agrawal , t imielinski , a suami","conference on management of data , washington , dc ,",
1156,groupware : letâ ?? s work together,"l lindop , t relph-knight , k taylor , a eager , g","pc magazine , august ,",
1159,a support for communication in software processes,"m amiour , j estublier",,
1160,in press . '' keeping it living '' : indigenous plant management on the northwest coast,"d deur , nj turner","university of washington press , seattle , washington ,",
1161,characterizing flows in large wireless data networks,"x meng , s wong , y yuan , s lu",proceedings of acm,
1162,scheduling data transfers in networks with pre-emption,"ha choi , sl hakimi",proceedings of the 23rd allerton conference on communication,
1170,crm 1 ( xpoi ) dependent nuclear export of the budding yeast transcription factor yap-1 is sensitive to,"s kuge , t toda , n iizuka , a nomoto","genes to cells ,",1998.0
1197,implementing deductive databases by linear programming,c bell,,
1221,lactate production under fully aerobic conditions : the lactate shuttle during rest and exercise,ga brooks,"fed proc ,",1986.0
1225,disaster could endanger chip industry .,p kallender,"electronic news ,",
1242,syghronec oikonomikec skeqeic twn arhaiwn ellunwn ( contemporary economic thoughts of ancient greeks ),a kanelopoulos,,1996.0
1254,investigation of interfacial segregation in steels using multivariate analysis of edx spectra,"jm titchmarsh , s dumbill , ia vatter","proc 29th annual conf . mas ,",
1258,dessis-ise,ag ise,"zurich , switzerland ,",
1261,the onset of solar cycle 23 at 1 au and at 70 au,"fb mcdonald , n lal , re mcguire","proc . 26th int . cosmic ray conf ,",1999.0
1270,threading stories and generating topic structures in news videos across different sources,x wu,"proceedings of the 13th annual acm international conference & hellip ; ,",2005.0
1275,moderators of self-other agreement : reconsidering temporal stability in personality,"jc biesanz , sg west , wg graziano","journal of personality and social psychology ,",1998.0
1277,an orthogonally persistent java tm,"mp atkinson , mj jordan , t printezis , s spence","sigmod record ,",1996.0
1285,let 's interface,j salemi,"pc magazine , june ,",
1305,"fa and tanca , l. ( 2004 ) : a contextaware methodology for very small data base design",cs bolchini,sigmod,
1306,"h. piiahesh , â ?? extensible query processing in starburstâ ??","l haas , jc freytag , gm lohrnan","proceedings of the 1989 sigmod conference , may ,",
1310,trust-based collaborative filtering,"j weng , c miao , a goh , d li",,
1328,thyroid and adrenal dysfunction in abstinent alcoholic men : locus of disturbance,"pt loosen , b chambliss , n ekhator , d burns","neuropsychopharmacology-san diego - ,",1993.0
1336,bounded concurrent time-stamps are constructible,"d dolev , n shavit",proc . acm stoc,
1343,resistance of citrus plants to bacterial canker disease,m koizumi,"proc . int . soc . citriculture ,",
1346,green assessment of multi-product based on concordance analysis,"y yinsheng , l hongwei , t jin",proceedings of 2001 international conference on management,
1350,"i. , floyd , ra , 1984b",z nagy,& hellip ; spin resonance spectroscopic demonstration of the hydroxyl,
1353,ig v gene mutation status and cd38 expression as novel prognostic indicators in chronic lymphocytic,"rn damle , t wasil , f fais , f ghiotto , a valetto ,","blood-new york - ,",1999.0
1358,state evaluation in a legislative environment : adapting evaluation to legislative needs,jr brown,"new directions for program evaluation ,",
1360,an object-oriented application development environment,"m ganti , p goyal , r nassif , s podar",,
1393,adaptive performance management for umts networks,"c lindemann , m lohmann , a thã 1/4 mmler","computer networks ,",2002.0
1401,"79 of downward departures were requested by the government , including both substantial assistance",fy in,,2001.0
1426,determination of bone density in dental implantology by automatic subtraction of digital free { hand,"t lehmann , w schmitt",,
1430,"transaction protection by beacons ; aiken computation laboratory , harvard university , cambridge",mo rabin,"massachusetts 02138 , technical report tr-29-81 , november",
1458,repellents reduce insecticidal kills of honeybees,el atkins,"proc . 28th int . congr . apic. , bucharest ,",
1461,an annotated bibliography on active databases ( short version ),"u jaeger , jc freytag","sigmod-record ,",1995.0
1478,outcomes of dietitian involvement with leukemia patients receiving total parenteral nutrition,c mattson,,2002.0
1480,how musical is man ( p. 111 ),j blacking,,1973.0
1487,stabcol : graph isomorphism testing using the wl-algorithm,"l babel , s baumann , m ludecke , g tinhofer","technical university of munich ,",
1491,measuring organizational is effectiveness : an overview and update of senior management perspectives,"pb seddon , v graeser , lp willcocks","acm sigmis database ,",2002.0
1500,it changes hit supply chains,ml songini,"computerworld ,",
1509,a predicate-based caching scheme for client-server database architectures,"am keller , j basu","the vldb journal the international journal on very large & hellip ; ,",1996.0
1513,routing : on using the ad hoc network model in cellular packet data networks,"hy hsieh , r sivakumar","proc . acm mobihoc ,",
1521,"declarative data cleaning : model , language , and algorithms","h galhardas , d florescu , d sasha , e simon , ca",proc . vldb,
1524,male circumcision for prevention of heterosexual acquisition of hiv in men,"n siegfried , m muller , j volmink , j deeks , m egger","cochrane database syst rev ,",2003.0
1544,"fast similarity search in the presence of noise , scaling , and translation in time-series databases","r agrawal , ki lin , hs sawhney , k shim","vldb ,",1995.0
1555,what 's the meaning of this ?,rl kay,,
1579,"alan l. cox , sandhya dwarkadas , pete keleher , honghui lu , ramakrishnan rajamony , weimin yu , and",c amza,"ieee computer ,",
1607,electrical resistivity of molten iron,rw powell,"phil . mag ,",
1608,k. and knox . s. ( 1990 ) contextual design : an emergent view of system design,dh wixon,proceedings of acm sigchi conference,
1610,"martingales and stochastic integrals in the theory of continuous trading , stoch","jm harrison , sr pliska","proc . appl ,",
1624,place and society in jane austenâ ?? s england,d herbert,"geography ,",
1629,tracking a moving object with a binary sensor network,"j aslam , z butler , f constantin , v crespi , g","proceedings of acm sensys ,",2003.0
1647,beam test results of ion-implanted silicon strip detectors on a 100 mm wafer ( abstract only ),"i hietanen , j lindgren , r orava , t tuuva , r","oulu univ , proceedings of the 25 th annual conference of the & hellip ; ,",1991.0
1660,andm . scholl . fromstructured documentstonovelquery facilities,"v christophides , s abiteboul , s cluet",proc . of acm sigmod conf . on management of,
1677,bt trustwiseâ ?? enabling ecommerce through trust,ba cross,"bt technology journal ,",1999.0
1678,class hierarchies and their complexity,m lenzerini,"acm press frontier series ,",1990.0
1681,phytolith analysis : an archaeological and geological perspective : academic press,dr piperno,"san diego ,",
1683,inside ole ( version 2 ),b kraig,,1995.0
1684,internet scale string attribute publish/subscribe data networks,"i aekaterinidis , p triantafillou","proceedings of the 14th acm international conference on & hellip ; ,",2005.0
1686,affect grid : a single-item scale of pleasure and arousal,"ja russell , a weiss , ga mendelsohn","journal of personality and social psychology ,",
1697,"l â ?? ing , pd , and \ \ â ?? a , sbâ ?? query optimization in star computer networks , â ??",l kcrschhcrg,acm trans . database,
1702,a technology for thermoelectric devices based on electroplated v-vi materials,m jaegle,at,
1715,estimatingthe support of a high-dimensional distribution,"b scholkopf , jc platt , j shawe-taylor , aj smola ,","technical report msrtr-99-87 , microsoft research corporation ,",
1724,marine invertebrates of the pacific northwest : univ,en kozloff,,1987.0
1749,"jd u1lman , ''","v harinarayan , a rajaraman","implementing data cubes efficiently '' , sigmod conference ,",
1776,cache-oblivious mesh layouts,"se yoon , p lindstrom , v pascucci , d manocha",,
1786,"location aware , dependable multicast for mobile ad hoc networks","s basagni , i chlamtac , vr syrotiuk","computer networks ,",2001.0
1789,"e ~ laenens and d. vermeir , credulous vs. sceptical semantics for ordered logic programs",d gabbay,"proceedings of the seco ~ d irzternatiot ~ al confcrcl ~ ce on & hellip ; ,",
1790,"unsupervised soccer video abstraction based on pitch , dominant color and camera motion analysis","f coldefy , p bouthemy","proceedings of the 12th annual acm international conference & hellip ; ,",2004.0
1795,time bounds for real-time process control in the presence of timing uncertainty . technical memo mit /,"h attiya , n lynch",,1989.0
1801,cost and performance analysis of semantic integrity validation methods,"dz badal , gj popek",proceedings of the 1979 acm sigmod international conference,
1802,evaluation in israel : a conversation with arieh lewy,a bank,"new directions for program evaluation ,",1985.0
1807,ordpaths : insert-friendly xml node labels,"poâ ?? neil , eoâ ?? neil , s pal , i cseri , g schaller ,","proc . sigmod conf ,",2004.0
1811,"insult , aggression , and the southern culture of honor : an â ?? experimental ethnography.â ??","d cohen , re nisbett , bf bowdle , n schwarz","journal of personality and social psychology ,",1996.0
1822,theoretical and experimental research on multi-beam klystron,"d yaogen , p jun , z yunshu , s shaoming","aip conference proceedings ,",1999.0
1825,an online video placement policy based on bandwidth to space ratio,"a dan , d sitaram","proceedings of the acm sigmod conference ,",
1826,semantic heterogeneity resolution in federated databases by metadata implantation and stepwise,"g aslan , d mcleod","the vldb journal the international journal on very large & hellip ; ,",1999.0
1828,sg-wram : schema guided wrapper maintenance,"xf meng , hy wang , dd huâ ? ¦",,
1830,"l , torczon , colc } ring heuristics for register allocation","p briggs , kd cooper , k kennedy",proc . acm,
1881,perceptions of drug abuse resistance education ( dare ) : a review of select evaluations,rp stengl,,2000.0
1900,inclusion dependencies and the universal instance,e sciore,"proceedings of the 2nd acm sigact-sigmod symposium on & hellip ; ,",1983.0
1914,correctional aids prevention program ( capp ) in new york city,"vjm hayes-cozier , e rautenberg , lc kayser , i solis","v international conference on aids , montreal , canada , june ,",
1934,further immunohistochemical evidence for impaired no signaling in the hypothalamus of depressed,"hg bernstein , a heinemann , d krell , c mawrin , h","annals-new york academy of sciences ,",2002.0
1939,user interface management systems and application portability,rc seacord,"ieee computer ,",
1945,improved roi and within frame discriminant features for lipreading,"g potamianos , c neti",,
1957,environmental influences on film durability,"i vulic , jm zenner",proc . of 29th nat . agric . plastics,
1975,"etal. , â ?? an architecture for a relational dataflow machine , â ??",l bit,"proc . sigmod symp . on small systems ,",
1976,tegaserod for the treatment of irritable bowel syndrome,"bw evans , wk clark , dj moore , pj whorwell","cochrane database syst rev ,",2004.0
1980,"goodman . n. , â ?? timestamp-based algorithms for concurrency control in distributed database systems ,",p bernstein,"proc . 6th vldb cot & mexico city , mexico , oct ,",
1983,application of oodb and sgml techniques in text database : an electronic dictionary system,j zhang,"sigmod record ,",1995.0
1992,reusable models : making your models more user-friendly,"om ulgen , n otto , t thomasma",,
1994,membrane-associated guanylate kinase with inverted orientation ( magi ) -1 / brain angiogenesis inhibitor,"a mino , t ohtsuka , e inoue , y takai","genes to cells ,",2000.0
1998,on the manner in which cotton unites with colouring matter,w crum,"phil mag ,",
2012,molecular simulations,du guide,"san diego , calif ,",
2017,four years of the switched multi-megabit data service,"dj lewis , d mack-smith , bc poole","bt technology journal ,",1998.0
2020,replicated data and partition failures,sb davidson,"acm press frontier series ,",1990.0
2025,"presented at spie , berlin , west germany 1986 , cf","e pfeffermann , ug briel , h hippmann , g kettenring ,","proc . spie ,",
2043,the circumpolar active layer monitoring ( calm ) program : research designs and initial results,pi introduction,"polar geography ,",2000.0
2048,removal policies in network caches for www documents,"s williams , m abrams , c standridge , g abdulla , e","acm sigcomm ,",
2055,validation algorithms for pointer values in dbtg databases,"bp da thomas , rj buhr","acm transactions on database systems ,",1977.0
2057,on the parametrisation of functional projections in cp . a. schafer,e hoekstra,"proceedings of the 23rd meeting of the north eastern & hellip ; ,",
2060,fentonâ ?? s reaction revisited,c walling,"acc . chem . res ,",
2062,"a. , and raimes , s. , 1959",j cooper,"phil . mag ,",
2074,experimental results on weighted proportional tcp throughput differentiation,p gevros,,
2088,tds-a preliminary design system for turbines sae paper 780999,rr wysong,"san diego ,",
2098,chloroplast development in green barley leaves transferred to darkness,h adamson,"see ref ,",1983.0
2099,patterns of labor market performance among low-income wisconsin single mothers .,"m cancian , r haveman","w-2 child support demonstration evaluation , phase 1 : final & hellip ; ,",
2114,equivalences among aggregate queries with negation,"s cohen , w nutt , y sagiv",,
2139,tokuyamat ( 1996 ) mining optimized association rules for numeric attributes,"my fukudat , s morishita",proc . 15th acm sigact-sigmod-sigart symposium on principles,
2140,"source characteristics of the july 17 , 1998 papua new guinea tsunami inferred from runup data","a piatanesi , p heinrich",submitted for,
2146,call admission control in mobile wireless,"l dobos , j goril","radioengineering-prague - ,",2002.0
2150,carey . programmingconstructs fordatabase systemimplementationinexodus,j richardsonandm,"proc . of sigmod ,",
2153,adsp oâ ?? neil . the dangers of replication and a solution,"jn gray , p helland",proceedings of the 1996 acm sigmod international conference,
2155,dietary marine fatty acids ( fish oil ) for asthma in adults and children,"rk woods , fc thien , mj abramson","cochrane database syst rev ,",2003.0
2160,an organization-wide approach to improving ed patient satisfaction : one community teaching,"lm vescio , sp donahoe , c gentile","journal of emergency nursing ,",1999.0
2162,arid-zone ornithology in africa and south america,gl maclean,"proc . int . orn . congr ,",
2167,"da silva jr. , jl , patel. , d. , and roundy , s. ( july ) . picoradio supports ad hoc ultra-low power","jm rabaey , mj ammer",ieee,
2169,diy : build the em optical theremin,"cr fisher , s wilkinson","electronic musician ,",
2182,cyclic difference covers,"kt arasu , s sehgal",,
2183,a rural community hospital 's experience with family-witnessed resuscitation,"ma belanger , s reed","journal of emergency nursing ,",1997.0
2193,attachment chemistry of organic molecules on si ( 111 ) -7 7,"f tao , gq xu","acc . chem . res ,",2004.0
2194,nonparametric tests of portfolio efficiency under static and dynamic conditions,"eb dumas , j sengupta",,
2196,adding verbal hints to a learning interface,"e stoehr , hha lieberman",proceedings of acm,
2201,fast computation of sparse datacubes [ c ],"ka ross , d strivastava","proc of the 23a vldb conf , athens , green ,",
2214,ontology versioning and change detection on the web,"m klein , d fensel , a kiryakov , d ognyanov","lecture notes in computer science ,",2002.0
2234,use of an inverted file structure for interactive retrieval of computer program abstracts,ac buschman,"acm sigmod record ,",1973.0
2250,texture compression with adaptive block partitions ( poster session ),"l levkovich-maslyuk , p kalyuzhny , a zhirkov","proceedings of the eighth acm international conference on & hellip ; ,",2000.0
2251,a lyre of savage thunder : a study of the poetry of roy campbell,"jf povey , r campbell","wisconsin studies in contemporary literature ,",1966.0
2252,library cooperation,"nr wylie , tl yeager","new directions for higher education ,",1999.0
2258,building the virtual organization with electronic communication,"ws remingon , r pedigo , tl fox","electronic markets ,",1998.0
2264,high temperature epr study of superionic conductors and strongly exchange coupled paramagnets,c evora,"ph. d. thesis california univ. , santa barbara. ,",1978.0
2282,sex typing and androgyny : further explorations of the expressive domain,"sl bem , w martyna , c watson","journal of personality and social psychology ,",1976.0
2301,electronic business systems,"w lamersdorf , a bartelt , d fahrenholtz , mt tu","computer networks ,",2001.0
2307,ellicott city,w protection,"md ,",
2312,"sala-i-martin , xavier ( 1995 ) economic growth",rj barro,new,
2329,partitioned garbage collection or a large object store,"u maheshwari , b liskov","& hellip ; of the acm sigmod international conference on management of & hellip ; ,",
2341,"geo-economic competition and trade bloc formation : united states , german , and japanese exports , 1968","jo ` loughlin , l anselin","economic geography ,",1996.0
2346,financing participation in consortia,mj maydew,"new directions for higher education ,",1999.0
2349,non-linear and non-stationary time series analysis academic press,mb priestley,"san diego ,",
2369,report on a trip downtown .,ko doyle,"new directions for teaching and learning ,",1991.0
2376,results of survey of use of ssadm in commercial and government sectors in united kingdom,"hm edwards , jb thompson , p smith","information and software technology ,",1989.0
2383,prolonged survival after liver transplantation and cancer chemotherapy for advanced-stage,"bi carr , r selby , j madariaga , s iwatsuki","transplantation proceedings ,",1993.0
2389,nearest neighbor queries,"n rossopoulos , s kelly , f vincent","proc . of acm-sigmod ,",
2391,exploiting medium access diversity in rate adaptive wireless lans,"z ji , y yang , j zhou , m takai , r bagrodia","proceedings of acm mobicom ,",2004.0
2400,'' everything old is new again '' : early reflections on the '' new chicago school '',m tushnet,"wisconsin law review ,",1998.0
2403,development of financial markets and corporate governance in the russian federation,j litwak,"aaass meetings in seattle , washington ( november ) ,",
2412,"take a walk , grow a tree","sb bc , jy cat","proc . 29th annual ieee symposium on foundations of computer & hellip ; ,",
2422,xmark : a benchmark for xml data management,"a schmidt , f waas , ml kersten , mj carey , i","vldb ,",2002.0
2425,marine barite [ ph. d. thesis ] : university of california,t church,"san diego ,",
2431,identification and optimization of sharing patterns for scalable shared-memory multiprocessors,s kaxiras,,1998.0
2472,improved performance of database systems by buffer pool cache assignment,"h levy , tg messinger , rjt morris",,
2480,foucault and architecture,p hirst,"see ref ,",
2490,global/local subtyping and capability inference for a distributed - calculus,p sewell,"lecture notes in computer science ,",1998.0
2521,vtew indexrng an relatronal databaeecr,n roussopoulos,"acm transactions on database systems , ( 7 ) ,",
2533,local rules modeling of nucleation-limited virus capsid assembly,"r schwartz , pe prevelige jr , b berger",,
2535,speedier adcs pickup more bits and samples,a bindra,,1999.0
2540,phylogenetic inference using evolutionary multi-objective optimisation,"l poladian , ls jermiin","& hellip ; and evolutionary computation conference , seattle , washington ,",2004.0
