id,title,authors,venue,year
1061,walrus : a similarity retrieval algorithm for image databases,"a natsev , r rastogi , k shim",sigmod conference,1999
1079,hypertext databases and data mining,,,1999
1084,merge replication in microsoft 's sql server 7.0,b hammond,sigmod conference,1999
1103,dynamic pipeline scheduling for improving interactive query performance,"t urhan , m franklin",vldb,2001
1104,aggregate maintenance for data warehousing in informix red brick vista,"c bunker , l colby , r cole , w mckenna , g mulagund , d wilhite",vldb,2001
1107,cache fusion : extending shared-disk clusters with shared caches,"t lahiri , v srihari , w chan , n macnaughton , s chandrasekaran",vldb,2001
1112,filenet integrated document management database usage and issues,d whelan,sigmod conference,1998
1113,french government activity in the conservation of data and electronic documents,s novaretti,vldb,2001
1116,"50,000 users on an oracle8 universal server database","t lahiri , a josji , a jasuja , s chatterjee",sigmod conference,1998
1127,the wasa2 object-oriented workflow management system,"g vossen , m weske",sigmod conference,1999
1132,cache-conscious concurrency control of main-memory indexes on shared-memory multiprocessor systems,"s cha , s hwang , k kim , k kwon",vldb,2001
1135,changing the rules : transformations for rule-based optimizers,"m cherniack , s zdonik",sigmod conference,1998
1142,"declarative data cleaning : language , model , and algorithms","h galhardas , d florescu , d shasha , e simon , c saita",vldb,2001
1148,extracting schema from semistructured data,"s nestorov , s abiteboul , r motwani",sigmod conference,1998
1161,approximate query translation across heterogeneous information sources,"k chang , h garcia-molina",vldb,2000
1178,biodiversity informatics infrastructure : an information commons for the biodiversity community,"g cotter , b bauldock",vldb,2000
1186,author index,,vldb,2000
1189,dtl 's dataspot : database exploration as easy as browsing the web,"s dar , g entin , s geva , e palmon",sigmod conference,1998
1198,cq : a personalized update monitoring toolkit,"l liu , c pu , w tang , d buttler , j biggs , t zhou , p benninghoff , w han , f yu",sigmod conference,1998
1202,reusing invariants : a new strategy for correlated queries,"j rao , k ross",sigmod conference,1998
1204,falcon : feedback adaptive loop for content-based retrieval,"l wu , c faloutsos , k sycara , t payne",vldb,2000
1208,fast time sequence indexing for arbitrary lp norms,"b yi , c faloutsos",vldb,2000
1220,navigating large-scale semi-structured data in business portals,"m abrol , n latarche , u mahadevan , j mao , r mukherjee , p raghavan , m tourn , j wang , g zhang",vldb,2001
1226,picodbms : validation and experience,"n anciaux , c bobineau , l bouganim , p pucheral , p valduriez",vldb,2001
1244,vxmlr : a visual xml-relational database system,"a zhou , h lu , s zheng , y liang , l zhang , w ji , z tian",vldb,2001
1280,"biodiversity informatics : the challenge of rapid development , large databases , and complex data ( keynote )",,,2000
1287,starts : stanford proposal for internet meta-searching ( experience paper ),"l gravano , k chang , h garcia-molina , a paepcke",sigmod conference,1997
1291,process automation as the foundation for e-business,"f casati , m shan",vldb,2000
1294,partitioned garbage collection of large object store,"u maheshwari , b liskov",sigmod conference,1997
1302,range queries in olap data cubes,"c ho , r agrawal , n megiddo , r srikant",sigmod conference,1997
1303,"high-performance and scalability through application tier,in-memory data management",,vldb,2000
1307,xperanto : middleware for publishing object-relational data as xml documents,"m carey , j kiernan , j shanmugasundaram , e shekita , s subramanian",vldb,2000
1313,association rules over interval data,"r miller , y yang",sigmod conference,1997
1327,rainbow : distributed database system for classroom education and experimental research,"a helal , h li",vldb,2000
1338,the challenge of process data warehousing,"m jarke , t list , j kіller",vldb,2000
1363,the infosleuth project,"r jr. , w bohrer , r brice , a cichocki , j fowler , a helal , v kashyap , t ksiezyk , g martin , m nodine , m rashid , m rusinkiewicz , r shea , c unnikrishnan , a unruh , d woelk",sigmod conference,1997
1365,infomaster : an information integration system,"m genesereth , a keller , o duschka",sigmod conference,1997
1368,s3 : similarity search in cad database systems,"s berchtold , h kriegel",sigmod conference,1997
1371,integrating the ub-tree into a database system kernel,"f ramsak , v markl , r fenk , m zirkel , k elhardt , r bayer",vldb,2000
1373,the whips prototype for data warehouse creation and maintenance,"w labio , y zhuge , j wiener , h gupta , h garcia-molina , j widom",sigmod conference,1997
1374,temporal queries in olap,"a mendelzon , a vaisman",vldb,2000
1377,query optimization at the crossroads ( panel ),s chaudhuri,sigmod conference,1997
1381,using sql to build new aggregates and extenders for object - relational systems,"h wang , c zaniolo",vldb,2000
1409,the dangers of replication and a solution,"j gray , p helland , p o'neil , d shasha",sigmod conference,1996
1424,relational databases for querying xml documents : limitations and opportunities,"j shanmugasundaram , k tufte , c zhang , g he , d dewitt , j naughton",vldb,1999
1434,bess : storage support for interactive visualization systems,"a biliris , t funkhouser , w o'connell , e panagos",sigmod conference,1996
1437,quality-driven integration of heterogenous information systems,"f naumann , u leser , j freytag",vldb,1999
1455,voodb : a generic discrete-event random simulation model to evaluate the performances of oodbs,"j darmont , m schneider",vldb,1999
1456,accessing relational databases from the world wide web,"t nguyen , v srinivasan",sigmod conference,1996
1465,the persistent cache : improving oid indexing in temporal object-oriented database systems,k nјrvхg,vldb,1999
1478,efficient optimistic concurrency control using loosely synchronized clocks,"a adya , r gruber , b liskov , u maheshwari",sigmod conference,1995
1503,high level indexing of user-defined types,"w chen , j chow , y fuh , j grandbois , m jou , n mattos , b tran , y wang",vldb,1999
1505,materialized view maintenance and integrity constraint checking : trading space for time,"k ross , d srivastava , s sudarshan",sigmod conference,1996
1529,structures for manipulating proposed updates in object-oriented databases,"m doherty , r hull , m rupawalla",sigmod conference,1996
1541,broadcast disks : data management for asymmetric communications environments,"s acharya , r alonso , m franklin , s zdonik",sigmod conference,1995
1555,copy detection mechanisms for digital documents,"s brin , j davis , h garcia-molina",sigmod conference,1995
1561,efficient maintenance of materialized mediated views,"j lu , g moerkotte , j schќ , v subrahmanian",sigmod conference,1995
1587,nearest neighbor queries,"n roussopoulos , s kelley , f vincent",sigmod conference,1995
1601,mindreader : querying databases through multiple examples,"y ishikawa , r subramanya , c faloutsos",vldb,1998
1602,the merge/purge problem for large databases,"m hernсndez , s stolfo",sigmod conference,1995
1603,semantic assumptions and query evaluation in temporal databases,"c bettini , x wang , e bertino , s jajodia",sigmod conference,1995
1609,"industrial panel on data warehousing technologies : experiences , challenges , and directions",u dayal,vldb,1999
1611,"pm3 : an orthogonal persistent systems programming language - design , implementation , performance","a hosking , j chen",vldb,1999
1618,incremental maintenance of views with duplicates,"t griffin , l libkin",sigmod conference,1995
1621,an online video placement policy based on bandwith to space ratio ( bsr ),"a dan , d sitaram",sigmod conference,1995
1632,the mirror mmdbms architecture,"a vries , m doorn , h blanken , p apers",vldb,1999
1633,keynote address,,,1995
1642,research and products : are they relevant to each other ? ( panel ),h edelstein,sigmod conference,1995
1646,filtering with approximate predicates,"n shivakumar , h garcia-molina , c chekuri",vldb,1998
1649,leveraging the information asset,j perna,sigmod conference,1995
1652,bulk-loading techniques for object databases and an application to relational data,"s amer-yahia , s cluet , c delobel",vldb,1998
1658,bank of america case study : the information currency advantage,"f cariёo , m jahnke",vldb,1998
1666,storage technology : raid and beyond,,,1995
1670,design and implementation of advanced knowledge processing in the kdms krisys ( demonstration description ),"j thomas , s deпloch , n mattos",sigmod conference,1995
1672,data warehouse configuration,"d theodoratos , t sellis",vldb,1997
1674,fast computation of sparse datacubes,"k ross , d srivastava",vldb,1997
1677,the reach active oodbms,"a buchmann , a deutsch , j zimmermann , m higa",sigmod conference,1995
1687,finding data in the neighborhood,"a eickler , a kemper , d kossmann",vldb,1997
1697,garbage collection in object oriented databases using transactional cyclic reference counting,"s ashwin , p roy , s seshadri , a silberschatz , s sudarshan",vldb,1997
1704,aries/csa : a method for database recovery in client-server architectures,"c mohan , i narang",sigmod conference,1994
1708,geo/environmental and medical data management in the rasdaman system,"p baumann , p furtado , r ritsch , n widmann",vldb,1997
1720,data manager for evolvable real-time command and control systems,"e hughes , r ginis , b thuraisingham , p krupp , j maurer",vldb,1997
1722,from structured documents to novel query facilities,"v christophides , s abiteboul , s cluet , m scholl",sigmod conference,1994
1725,distributed file organization with scalable cost/performance,"r vingralek , y breitbart , g weikum",sigmod conference,1994
1727,adaptive selectivity estimation using query feedback,"c chen , n roussopoulos",sigmod conference,1994
1746,materialized view selection for multidimensional datasets,"a shukla , p deshpande , j naughton",vldb,1998
1753,incomplete path expressions and their disambiguation,"y ioannidis , y lashkari",sigmod conference,1994
1784,ibm 's db2 universal database demonstrations at vldb '98,"k schiefer , j kleewein , k brannon , g lohman , g fuh",vldb,1998
1789,oracle industrial exhibit,a pogue,vldb,1998
1817,constructing efficient decision trees by using optimized numeric association rules,"t fukuda , y morimoto , s morishita , t tokuyama",vldb,1996
1830,incremental maintenance of externally materialized views,"m staudt , m jarke",vldb,1996
1837,of objects and databases : a decade of turmoil,"m carey , d dewitt",vldb,1996
1838,developments at acm tods,r snodgrass,sigmod record,2003
1856,power efficient data gathering and aggregation in wireless sensor networks,"h tan , i korpeoglu",sigmod record,2003
1859,using probabilistic information in data integration,"d florescu , d koller , a levy",vldb,1997
1865,materialized views selection in a multidimensional database,"e baralis , s paraboschi , e teniente",vldb,1997
1883,multiple-view self-maintenance in data warehousing environments,n huyn,vldb,1997
1886,implementing abstract objects with inheritance in datalogneg,h jamil,vldb,1997
1890,facilitating multimedia database exploration through visual interfaces and perpetual query reformulations,"w li , k candan , k hirata , y hara",vldb,1997
1894,the oracle universal server buffer,"w bridge , a joshi , m keihl , t lahiri , j loaiza , n macnaughton",vldb,1997
1899,towards an odmg-compliant visual object query language,"m chavda , p wood",vldb,1997
1909,"using taxonomy , discriminants , and signatures for navigating in text databases","s chakrabarti , b dom , r agrawal , p raghavan",vldb,1997
1930,standards for databases on the grid,"s malaika , a eisenberg , j melton",sigmod record,2003
1936,generalizing gloss to vector-space databases and broker hierarchies,"l gravano , h garcia-molina",vldb,1995
1941,the query optimizer in tandem 's new serverware sql product,p celis,vldb,1996
1966,"fast similarity search in the presence of noise , scaling , and translation in time-series databases","r agrawal , k lin , h sawhney , k shim",vldb,1995
1981,a cost model for clustered object-oriented databases,"g gardarin , j gruser , z tang",vldb,1995
1986,querying multiple features of groups in relational databases,"d chatziantoniou , k ross",vldb,1996
1990,semantic data caching and replacement,"s dar , m franklin , b jѓnsson , d srivastava , m tan",vldb,1996
1998,database research at ut arlington,"s chakravarthy , y aslandogan , r elmasri , l fegaras , j oh",sigmod record,2003
2018,xml schemas in oracle xml db,"r murthy , s banerjee",vldb,2003
2044,the zero-delay data warehouse : mobilizing heterogeneous databases,e kќhn,vldb,2003
2054,an interpolated volume data model,"t wang , s santini , a gupta",vldb,2003
2058,from focused crawling to expert information : an application framework for web exploration and portal generation,"s sizov , j graupmann , m theobald",vldb,2003
2061,s-topss : semantic toronto publish/subscribe system,"m petrovic , i burcea , h jacobsen",vldb,2003
2074,mars : a system for publishing xml from mixed and redundant storage,"a deutsch , v tannen",vldb,2003
2088,buffering accesses to memory-resident index structures,"j zhou , k ross",vldb,2003
2101,"aquery : query language for ordered data , optimization techniques , and experiments","a lerner , d shasha",vldb,2003
2119,staircase join : teach a relational dbms to watch its ( axis ) steps,"t grust , m keulen , j teubner",vldb,2003
2121,lightweight flexible isolation for language-based extensible systems,"l daynшs , g czajkowski",vldb,2002
2123,exploiting versions for on-line data warehouse maintenance in molap servers,"h kang , c chung",vldb,2002
2124,protdb : probabilistic data in xml,"a nierman , h jagadish",vldb,2002
2144,xmark : a benchmark for xml data management,"a schmidt , f waas , m kersten , m carey , i manolescu , r busse",vldb,2002
2147,the denodo data integration platform,"a pan , j raposo , m сlvarez , p montoto , v orjales , j hidalgo , l ardao , a molano , с viёa",vldb,2002
2148,"the grna : a highly programmable infrastructure for prototyping , developing and deploying genomics-centric applications","a laud , s bhowmick , p cruz , d singh , g rajesh",vldb,2002
2154,an automated system for web portal personalization,"c aggarwal , p yu",vldb,2002
2156,experiments on query expansion for internet yellow page services using web log mining,"y ohura , k takahashi , i pramudiono , m kitsuregawa",vldb,2002
2178,analyzing quantitative databases : image is everything,"a amir , r kashi , n netanyahu",vldb,2001
2191,fast and accurate text classification via multiple linear discriminant projections,"s chakrabarti , s roy , m soundalgekar",vldb,2002
2205,structural function inlining technique for structurally recursive xml queries,"c park , j min , c chung",vldb,2002
2222,continuous nearest neighbor search,"y tao , d papadias , q shen",vldb,2002
2229,xpathlearner : an on-line self-tuning markov histogram for xml path selectivity estimation,"l lim , m wang , s padmanabhan , j vitter , r parr",vldb,2002
2236,a bandwidth model for internet search,a uhl,vldb,2002
2242,view invalidation for dynamic content caching in multitiered architectures,"k candan , d agrawal , w li , o po , w hsiung",vldb,2002
2256,space optimization in deductive databases,"d srivastava , s sudarshan , r ramakrishnan , j naughton",acm trans . database syst .,1995
2264,solving satisfiability and implication problems in database systems,"s guo , w sun , m weiss",acm trans . database syst .,1996
2272,semantics for update rule programs and implementations in a relational database management system,"l raschid , j lobo",acm trans . database syst .,1996
2284,incremental computation and maintenance of temporal aggregates,"j yang , j widom",vldb j.,2003
2292,managing multiple and distributed ontologies on the semantic web,"a maedche , b motik , l stojanovic",vldb j.,2003
2300,a taxonomy for secure object-oriented databases,"m olivier , s solms",acm trans . database syst .,1994
2311,bounded ignorance : a technique for increasing concurrency in a replicated system,"n krishnakumar , a bernstein",acm trans . database syst .,1994
2336,distributed query evaluation on semistructured data,d suciu,acm trans . database syst .,2002
2346,object normal forms and dependency constraints for object-oriented schemata,"z tari , j stokes , s spaccapietra",acm trans . database syst .,1997
2349,an adaptive data replication algorithm,"o wolfson , s jajodia , y huang",acm trans . database syst .,1997
2356,safe stratified datalog with integer order does not have syntax,"a stolboushkin , m taitslin",acm trans . database syst .,1998
2368,indexing large metric spaces for similarity search queries,"t bozkaya , z жzsoyoglu",acm trans . database syst .,1999
2370,the sift information dissemination system,"t yan , h garcia-molina",acm trans . database syst .,1999
2376,semantic heterogeneity resolution in federated databases by metadata implantation and stepwise evolution,"g aslan , d mcleod",vldb j.,1999
2377,mil primitives for querying a fragmented world,"p boncz , m kersten",vldb j.,1999
2381,update propagation strategies to improve freshness in lazy master replicated databases,"e pacitti , e simon",vldb j.,2000
2386,optimal clip ordering for multi-clip queries,"r ng , p shum",vldb j.,1998
2396,view management in multimedia databases,"k candan , e lemar , v subrahmanian",vldb j.,2000
2402,quantifiable data mining using ratio rules,"f korn , a labrinidis , y kotidis , c faloutsos",vldb j.,2000
2408,seeking the truth about ad hoc join costs,"l haas , m carey , m livny , a shukla",vldb j.,1997
2412,heuristic and randomized optimization for the join ordering problem,"m steinbrunn , g moerkotte , a kemper",vldb j.,1997
2413,using extended feature objects for partial similarity retrieval,"s berchtold , d keim , h kriegel",vldb j.,1997
2419,on applying hash filters to improving the execution of multi-join queries,"m chen , h hsiao , p yu",vldb j.,1997
2423,erratum : a database model for object dynamics,"m papazoglou , b krфmer",vldb j.,1997
2428,garbage collection in object-oriented databases using transactional cyclic reference counting,"p roy , s seshadri , a silberschatz , s sudarshan , s ashwin",vldb j.,1998
2443,editorial,,,2002
2445,efficient similarity search for market basket data,"a nanopoulos , y manolopoulos",vldb j.,2002
2456,psoup : a system for streaming queries over streaming data,"s chandrasekaran , m franklin",vldb j.,2003
2509,a predicate-based caching scheme for client-server database architectures,"a keller , j basu",vldb j.,1996
2517,a complete temporal relational algebra,"d dey , t barron , v storey",vldb j.,1996
2528,mariposa : a wide-area distributed database system,"m stonebraker , p aoki , w litwin , a pfeffer , a sah , j sidell , c staelin , a yu",vldb j.,1996
2539,ordered shared locks for real-time databases,"d agrawal , a abbadi , r jeffers , l lin",vldb j.,1995
2548,interviso : dealing with the complexity of federated database access,"m templeton , h henley , e maros , d buer",vldb j.,1995
2556,dynamic maintenance of data distribution for selectivity estimation,"k whang , s kim , g wiederhold",vldb j.,1994
2563,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"d barbarс , h garcia-molina",vldb j.,1994
2574,pesto : an integrated query/browser for object databases,"m carey , l haas , v maganty , j williams",vldb,1996
2582,two-body job searches,"m winslett , x ma , t yu",sigmod record,2003
2601,data modelling versus ontology engineering,"p spyns , r meersman , m jarrar",sigmod record,2002
2606,querying a multilevel database : a logical analysis,f cuppens,vldb,1996
2613,modeling design versions,"r ramakrishnan , d ram",vldb,1996
