id,title,authors,venue,year
1102,progression of coronary artery calcification : a pilot study,"je maher , lf bielak , ja raz , pf sheedy , rs","mayo clinic proceedings ,",1999.0
1123,javascript 1.2 addison-wesley,s mintert,,
1124,thematically organized social studies : a solution to the primary education dilemma . pull-out feature,p nickell,"social studies and the young learner ,",1995.0
1141,transition to adulthood in italy,f ongaro,"transition to adulthood ,",
1144,"welfare time limits : state policies , implementation , and effects on families .","d bloom , m farrell , b fink",,2002.0
1152,when choice is demotivating : can one desire too much of a good thing ?,"ss iyengar , mr lepper","journal of personality and social psychology ,",2000.0
1163,"correlates of adolescent pregnancy in la paz , bolivia : findings from a quantitative-qualitative","v lipovsek , am karim , ez gutierrez , rj magnani","adolescence-san diego - ,",2002.0
1165,"relational algebras , logic , and functional programming",pav hall,"acm sigmod record ,",1984.0
1168,riverine acoustic sensors system ( rass ) demonstration,"rl smith , tj walter","mti 93tr38 report for nswc demonstration , september ,",
1222,energy saving and capacity improvement potential of power control in multi-hop wireless networks,"j monks , jp ebert , wmw hwu , a wolisz","computer networks ,",2003.0
1231,palomar adaptive optics project : status and performance,proc . spie,,
1238,practical data-swapping : the first steps,sp reiss,"acm transactions on database systems ,",1984.0
1267,calculation procedures for differential propagation phase shift,ea mueller,"& hellip ; on radar meteorology , zurich , switzerland , amer . meteor . soc ,",
1269,greedy iterative multiuser detection for turbo coded multiuser communications,"b vojcic , a alrustamani , a damnjanovic",proc . int . conf .,
1272,engineering of expert systems .,ls de jong,"information and software technology ,",1988.0
1286,quality assurance for welding of japanese welded beam-to-column connections,m nakashima,"procs . of third inter . conf . on behavior of steel struct . in & hellip ; ,",
1292,environmental evangelist,j kador,"electronic business ,",
1294,"an evening with berferd in which a cracker is lured , endured , and studied",b cheswick,"usenix proceedings , jan ,",1990.0
1296,missing information ( applicable and non-applicable ) in relational databases,ef codd,"acm sigmod rec ,",
1297,"f. d'ovidio , e. gummati , and gr seem , '' analysis and evaluation of a neural network performing",m alderighi,"expert systems and neuralnetworks , zurich , switzerland , july ,",
1303,database and information systems research database and information systems research for semantic web,"a sheth , r meersman",,
1313,singular limit for the minimization of ginzburg-landau functionals,"f bethuel , h brezis , f helein","cras i-math ,",
1318,icame conference ( rio de janeiro ) 1997 hyperfine interact,f varretâ ? ¦,,1998.0
1320,illumination and color in computer generated imagery,r hall,,1988.0
1321,t. : power browser : efficient web browsing for pdas,"o buyukokten , hg molina , aw paepcke","technical report , stanford university , stanford ,",
1323,analyst : marketing should lead web teams .,m wagner,"computerworld ,",
1335,polynomial schauder bases for câ ? ã ? 1 ; 1â ? with chebycheâ ? orthogonality,r girgensohn,,
1344,"wp , moljk , a. , and scobie , j. , 1956",rwp drever,"phil . mag ,",
1364,"characteristics of the instrumental precipitation records during the last 220 years in seoul , korea","hs jung , gh lim , jh oh",,
1372,on the motion of electricity in wires,g kirchhoff,"phil . mag ,",
1381,real-time transaction scheduling : a cost conscious approach,"d hong , t johnson , s chakravarthy",,
1383,testing containment of coqiunctive queries under functional and inclusion dependencies,"ds ijkl johnson , a kiug",proc . first acm sigaci-sigmod conf . on principles of,
1403,toward the scalable integration of internet information sources,j kang,,2003.0
1415,an efficient clustering-based heuristic for data gathering and aggregation in sensor networks,"k dasgupta , k kalpakis , p namjoshi",,
1416,placebo interventions for all clinical conditions,"a hrobjartsson , pc gotzsche","cochrane database syst rev ,",2004.0
1418,learning how to understand language,"r pieraccini , e levin , e vidal","proc . eurospeech ,",
1438,speaking her mind : adult learning and women 's adult development .,k taylor,"new directions for adult and continuing education ,",1995.0
1443,on pointed minima in the interfacial energy of bicrystal systems,"jc du plessis , jh van der merwe","phil . mag ,",
1449,lisp machine manual,"d weinreb , d moon","acm sigart bulletin ,",1981.0
1464,the mass of the black hole in a0620-00,"t shahbaz , t naylor , pa charles","aip conference proceedings ,",1994.0
1469,protecting the self from the negative consequences of risky decisions,"ra josephs , rp larrick , cm steele , re nisbett","journal of personality and social psychology ,",1992.0
1492,final evaluation of the harbinger program as a demonstration project,r mulder,"unpublished manuscript ,",
1493,inside ole . microsoft programming series,k brockschmidt,microsoft,
1518,"cacao and the economic integration of native society in colonial soconusco , new spain",jl gasco,,1992.0
1529,plan-per-tuple optimization solutionâ ?? parallel execution of user defined functions,"f carino , woâ ?? connell","proceedings of the vldb conf ,",
1531,justification of gis as an infrastructure investment-some observations regarding gis management in,"to chan , ip williamson",,
1535,second-class academics : chicano/latino faculty in us universities,h garza,"new directions for teaching and learning ,",1993.0
1562,the need for liberal education,gk davies,"new directions for higher education ,",1994.0
1570,zwischenbericht zum forschungsbericht â ?? kã ¶ rpererleben in tonrã $ umenâ ??,"p wiedemann , r beckner , b fliegener , f janofske ,","berlin , technical university ,",
1584,the nu ( sub 4 ) and nu ( sub 7 ) bands of cd 3 cn with coriolis coupling and other resonance,"m koivusaari , r anttila","proceedings of the 25 th annual conference of the finnish & hellip ; ,",1991.0
1586,"teacher expectations : self-fulfilling prophecies , perceptual biases , and accuracy",l jussim,"journal of personality and social psychology ,",
1587,media gallery tvâ ?? view and shop your photos on interactive digital television,"s thieme , a scherp , m albrecht , s boll","proceedings of the 13th annual acm international conference & hellip ; ,",2005.0
1597,gamma-a high performance backend database machine,d dewi dewittâ ? ¦,"proc . 12th vldb co @ . , kyoto , japan , aug ,",
1611,prevalence of baseline drug resistance mutations in primary hiv infection patients from the quest,"v miller , l perrin , j modai","san diego ,",
1631,generation and search of clustered files,"g salton , a wong","acm transactions on database systems ,",1978.0
1633,"bacterial abundance , activity , and diversity at extremely cold temperatures in arctic sea ice [ ph. d",k junge,"university of washington , seattle ,",
1644,issues in developing context-aware computing,"j pascoe , n ryan , d morse","lecture notes in computer science ,",1999.0
1645,"using content models to build audio-video summaries , poster presentation and poster paper","j saarela , b merialdo",proc . acm,
1680,"c. , chickering , d. , heckerman d. , 1997 . learning mixtures of bayesian networks",bm thiesson,"microsoft research technical report tr-97-30 . redmond ,",
1710,anomalous reactions of mouse alloantisera with culture tumor cells . i,p klein,"demonstration of widespread occurrence using reference & hellip ; ,",
1723,radiosity : an illuminating perspective,sm drucker,,
1746,determination of the longitudinal phase space distribution produced with ttf photo injector,"m geitz , s schreiber , g von walter , d sertore , m","proc . of the 21st int . free electron laser conf. , august ,",1999.0
1762,a syntactic approach to shape recognition,"hh chen , js su","proc . int . comput . symp ,",
1763,"pure appl . chem . berg , h. schwarz","m lown , he gunning , op strausz","acc . chem . res ,",
1772,"independent study , fieldwork , and peer teaching .",pg friedman,"new directions for teaching and learning ,",1986.0
1778,jc walton,jm tedder,"acc . chem . res ,",
1791,reinventing high school,j stinson,"electronic learning ,",
1792,"moral , social , and civic issues in the classroom . children 's literature .",b mitchell-powellâ ? ¦,"social studies and the young learner ,",1996.0
1796,"data mining using two-dimensional optimized association rules : scheme , algorithms , and visualization","t fukuda , y morimoto , s morishita , t tokuyama",,1996.0
1805,"surface and groundwater monitoring at times beach confined disposal facility , buffalo , new york",rp leonard,"water quality 88 : seminar proceedings . february 23-25 1988 , & hellip ; ,",1988.0
1819,a new conception of service : principles and strategies .,j katz,"new directions for higher education ,",1973.0
1834,family life in the digital homeâ ?? domestic telecommunications at the end of the 20th century,"b anderson , a mcwilliam , h lacohee , e clucas , j","bt technology journal ,",1999.0
1837,intermediate-mass higgs searches in weak boson fusion,dl rainwater,,2004.0
1839,editorial,p willis,"bt technology journal ,",2000.0
1840,reducing the branch penalty in pipelined processors,dj lilja,,
1842,l. ( 1976 ) suicide enzyme inactivators,"rh abeles , al maycock","acc . chem . res ,",
1845,querying object-oriented databases,m kifer,,
1852,hierarchical prefix cubes for range-sum queries,"cy chan , ye ioannidis","proceedings of the 25th international conference on very & hellip ; ,",1999.0
1856,the context interchange mediator prototype,"s madnick , t pena , j qu , a shum , m siegel","acm sigmod international conference on management of data ,",
1862,flexibilization of the methodology of system development,", d rijsenbrij","information and software technology ,",1995.0
1890,a genetic algorithm for data sequencing,"r drechsler , n gockel","electronic letters ,",1997.0
1902,mu-mesonic atoms and the electromagnetic radius of the nucleus,"ln cooper , em henley",,
1906,a reflection model for computer graphics,"rl cook , ke torrance","acm tog ,",
1917,racial disparities in the delivery of health care,ba noah,"san diego law review ,",1998.0
1923,superconductivity in d-and f-band metals,"jw garland , kh bennemann",proceedings of the conference on superconductivity in d-and,
1928,trees : structure and function,"mh zimmermann , cl brown , mt tyree",,1971.0
1936,non linear-linear approximation of reflectance functions,"epf lafortune , sc foo , ke torrance , dp greenberg","proc . of acm siggraph ,",
1949,drift reduction in predictive video transmission using a distributed source coded side-channel,"a majumdar , j wang , k ramchandran","proceedings of the 12th annual acm international conference & hellip ; ,",2004.0
1960,the derivation of statistical expressions from gibbsâ ?? canonical ensemble,"f ansbacher , w ehrenberg","phil . mag ,",
1964,"jr , and rg keesee",aw castleman,"acc . chem . res ,",
1972,how javaâ ?? s floating-point hurts everyone everywhere . june 1998,"w kahan , jd darcy",unpublished manuscript available at http://http . cs .,
1973,free energies and saint-venantâ ?? s principle in linear viscoelasricity,"l deseri , g gentili , jm golden",submitted for,
1985,in search of erp paybacks,th davenport,"computerworld ,",
1986,"customer service systemâ ?? past , present and future",pf harrison,"bt technology journal ,",1997.0
1997,energy ejicient indexing on aiz acm sigmod int,"t imielinski , s viswanathan , b badrinath","conference on management of data ,",
2007,"the method of equivalence applied to three state , two input control systems",gr wilkens,,
2018,"8051 å ? ® æ ? ¶ ç ?? å 3/4 ® é ? '' è ? ¦ å ¯ ¦ ç ¿ ? è ?? æ ?? ç ? ¨ , 1993 : æ ? 3/4 å ´ ? é ? '' è ? ¦ å ?? æ ? ¸ è ³ ? æ ??",å ? ³ é ?? æ ?? ï 1/4 ? æ ² ? æ ? ¶ é ? 1/2 ï 1/4 ? é?åºå ??,,
2024,educational productivity in south korea and the united states,sj paikâ ? ¦,"international journal of educational research ,",2001.0
2026,"the new oxford guide to writing . ?? , 1900",ts kane,,
2029,fractal analysis of dendritic tree of transient amacrine cell of gold fish retina versus diffusion,"mba djamgoz , zj grzywna , m krasowska , s vallerga","cellular and molecular biology letters ,",1996.0
2032,incident monitoring network nears completion,r jackson,"at ,",1993.0
2038,construction and design of beta-sheets,"ck smith , l regan","acc . chem . res ,",1997.0
2040,a token-ring medium-access-control with quality of service guarantees for wireless ad-hoc networks,"d lee , r attias , a puri , r sengupta , s tripakis , p",proceedings of acm,
2049,artop : an adaptive randomized total ordering protocol,"g chockler , n huleihel , d dolev",submitted for,
2050,applying the golden rule of sampling for query estimation,"yl wu , d agrawal , a el abbadi","proceedings of the 2001 acm sigmod international conference & hellip ; ,",2001.0
2054,andg . pozzi . specificationandimplementationofexceptions in workflow management systems,"f casati , s ceri , s paraboschi","acm trans . on database systems ,",
2058,predator : an or-dbms with enhanced data types,psm paskin,"proc . of acm sigmod ,",1997.0
2059,concise descriptions of subsets of structured sets,"k pu , ao mendelzon","acm transactions on database systems ,",2005.0
2116,knowing and caring about children of the depression,m zarnowski,"social studies and the young learner ,",1996.0
2119,from semistructured data to xml : migrating the lore data model and query language,"r goldman , j mchugh , j widom","webdb ( informal proceedings ) ,",1999.0
2129,evolution of networks and the diffusion of new technology,gt mitchell,,
2131,short group signatures,"d boneh , x boyen , h shacham","lecture notes in computer science ,",2004.0
2164,interactive television .,"m bisesi , bd felder","new directions for higher education ,",1986.0
2166,an agent-based approach to software,"mr genesereth , jm tenenbaum","technical report logic-91-6 , stanford university logic group ,",
2184,"the evolution of drainage density on the wheeler ridge an active fault-bend-fold anticline , southern",w dinklage,"paper , university of california , santa barbara ,",
2204,"interactive result visualization and view management in multimedia databases , ''","ks candan , e lemar , vs subrahmanian","& hellip ; to the special issue of the vldb journal on multimedia & hellip ; ,",
2209,mobile video stream monitoring system,"ky lam , ckh chiu","proceedings of the eleventh acm international conference on & hellip ; ,",2003.0
2216,comparative investigation into explosibility of brown coal and bituminous coal dust in surface and,"d reeh , j michelis","proceedings of the 23rd international conference of safety & hellip ; ,",
2227,connecticut 's jobs first program : an analysis of welfare leavers .,"l melton , d bloom",,2000.0
2228,colouring graphs with prescribed induced cycle lengths,b randerath,,
2255,application graphics modeling support through object orientation,"e parris , k william","ieee computer ,",
2265,molecular biology of adeno-associated viruses,"rm linden , ki berns",,
2321,condensation method of demonstrating the ionization of air,ctr wilson,"phil . mag ,",
2327,polynomial filtering in latent semantic indexing for information retrieval,"e kokiopoulou , y saad","proceedings of acm sigir ,",2004.0
2333,wiesbaden : gabler 1 998 . 267 5,d von hubert hugo,,
2352,"tina dacus , lann bookout , and jim patek , '' water availability modeling project : year 1-concept plan ,",k sokulsky,"proceedings of the 25 thwater for texas conference , water",
2365,surface and coating technology,"k velez , jf quinson , c duret-thual",,
2373,implementation of a nurse practitioner-staffed fast track,"c covington , t erwin , f sellers","journal of emergency nursing ,",1992.0
2375,modelling of features and feature interaction patterns in nokia mobile phones using coloured petri,"l lorentsen , ap tuovinen , j xu","proceedings of the 23rd international conferece on theory & hellip ; ,",
2385,mining data streams : a review,"mm gaber , a zaslavsky , s krishnaswamy","sigmod record ,",2005.0
2398,a. e1 abbadi . efficient integration and aggregation of historical information,"m riedewald , d agrawal","technical report 2002-07 , university of california , santa",
2413,an array-based algorithm for simultaneous multidimensional aggregates,"y zhao , pm deshpande , jf naughton","sigmod conference ,",1997.0
2419,"angular distribution , frequency and absorption of slow single cosmic ray protons",s lattimore,"phil . mag ,",1949.0
2424,an efficient and scalable approach to cnn queries in a road network,"hj cho , cw chung","& hellip ; of the 31st international conference on very large data & hellip ; ,",2005.0
2437,a necessary condition for a doubly recursive rule to be equivalent to a linear recursive rule,"w zhang , ct yu",,
2442,wanxian yangtze bridge .,"g yan , zh yang","struct . eng . int . ( iabse , zurich , switzerland ) ,",
2448,"fuzzy sets , fuzzy logic , applications , 1995 world scientific publishing co",g bojadziev,,
2454,research centers,u cetintemel,"acm sigmod record ,",2005.0
2463,causal type system for ambient movements,t amtoft,"submitted for publication ,",2002.0
2466,analysis and design : critical ... yet complicated analysis and design have increased in both,l gates,"application development trends ,",2001.0
2467,"â ?? specification and implementation of exceptions in workflow management systems , & rdquo","f casati , s ceri , s paraboschi , g pozzi","acm trans . database systems ,",
2477,information : americaâ ?? s favorite investment,p strassmann,"computerworld ,",1996.0
2478,dynamic fine-grained localization in ad-hoc networks of sensor networks,"ch savvides , m strivastava","proceedings of acm mobicom ,",
2479,future domain powerscsi connects peripherals,j karney,"pc magazine ,",1993.0
2482,sondex/ozex campaigns of dual ozonesondes flights : report on the data analysis,r stã 1/4 bi,,2002.0
2488,the case for enhanced abstract data types,"p seshadri , m livny , r ramakrishnan","proceedings of the international conference on very large & hellip ; ,",1997.0
2500,the outcome of steatotic grafts in liver transplantation,"r adam , m reynes , m johann , m morino , i","transplant proc ,",1991.0
2506,"social motivation , self-esteem and social identity","ma hogg , d abrams","social identity theory : constructive and critical advances ,",1990.0
2522,plant ecological variation and pattern in the lower omo basin,cj cart,"see ref ,",
2524,1987 . analysis of object oriented spatial access methods,"c faloutsos , t sellis , n roussopoulos",proc . acm sigmod int . conf . on management of,
2537,qos requirements for a voice-over-ip pstn,"g hunt , p arden","bt technology journal ,",2005.0
2546,ediâ ?? the grand daddy of electronic commerce,"m unitt , ic jones","bt technology journal ,",1999.0
2550,on-line selectivity estimation for xml path expressions using markov histograms,"l lim , m wang , s padmanabhan , js vitter , r parr",,
2556,electronic ballast improves efficiency,r verderber,"electronic consultant ,",
2558,the myth of regionalisation in europe-rhetoric and reality of an ambivalent concept,a grasse,"journal of european area studies ,",2001.0
2561,towards a semantic view of an extended entity-relationship model,"u hohenstein , m gogolla","acm transactions on database systems ,",
2571,effect of repeated administration of antidepressants on serotonin uptake sites in limbic and,"gb kovachich , ce aronson , dj brunswick","neuropsychopharmacology-san diego - ,",1992.0
2587,tutorial : constraint programming and database languages,p kanellakis,"proceedings of the acm sigact sigmod sigart symposium on & hellip ; ,",1995.0
2588,dylan thomas,r maud,"wisconsin studies in contemporary literature ,",1967.0
2599,activity-based analyses lead to better decision making,s player,"healthcare financial management ,",1998.0
2606,wic : a general-purpose algorithm for monitoring web information sources,"s pandey , k dhamdhere , c olston","proceedings of the international conference on very large & hellip ; ,",2004.0
2620,recent ethnic german migration from eastern europe to the federal republic of germany and the former,pn jones,"geography ,",
2631,the determinants of goal commitment,"ea locke , gp latham , m erez","the academy of management review ,",1988.0
2634,incorporating congestion feedback in b-isdn traffic management strategy,"o aboul-magd , h gilbert",proc . int . switching,
