id,title,manufacturer,price
219,ca brightstor arcserve backup r11 .1 for netware upgrade from arcserve 7 for netware,computer associates,
222,pinnacle studio plus titanium edition v10 .5,pinnacle,69.99
225,microsoft powerpoint 2004 ( mac ),microsoft,229.99
228,microsoft licenses win svr 2003 device cal l/sa ( r1800144 ),microsoft licenses,74.59
230,ca arcserve bkup r11 .5 win svrless bkup opt sp1 - prod only,computer associates,
231,red hat enterprise linux ws v. 4 update 4 license 1 workstation rl296aa ),hewlett packard,
236,readiris pro 11,global marketing partners,129.99
240,lotus dev . ws bus int monitor v4.2.4-multi plat mp eng af04mna ),lotus development corp,
242,lotus dev . ibm db2 net search extender v. 8.2 media bb0kyna ),lotus development corp,
249,scansoft paperport 11 5 user license,nuance communications inc.,474.99
250,adobe after effects professional 7.0,adobe,999.0
251,microsoft crm small business ed cal 3.0 license pack user cal,microsoft software,9929.0
253,filemaker mobile 8 for palm os and pocket pc,filemaker,69.0
254,watchguard mobile user vpn 5 user bundle wg3605 ),watchguard technologies inc,
260,cisco 2600xm ser ios ip/fw/ids cd26xm-ch = ),cisco systems enterprise,
266,intervideo dvd copy 5 platinum,corel,49.99
271,microsoft office small business 2007,microsoft software,735.33
273,quickbooks credit card processing kit 3.0,intuit,39.95
278,snap ! 1 001 letters ( jewel case ),topics entertainment,19.95
285,weekly reader preparing for kindergarten,fogware publishing,19.99
289,professional training for vegas 7 and dvd architect 4 sw,sony-pictures-digital-entertainment,249.95
294,dk rainbow fish most beautiful fish,dk,9.99
304,fisher-price rescue heroes : lava landslide,knowledge adventure,
315,super solvers mission t.h.i.n.k 25 user site license,learning company,399.95
328,state standards grade 8,topics entertainment,29.95
334,transfer my dvd,avanquest,29.95
336,csi : crime scene investigation,ubi soft,19.99
338,sega smash pack 2,activision,19.95
339,post mortem,dreamcatcher interactive,29.99
341,mother goose interactive storybook,encore software,19.95
342,let 's learn about time & date,selectsoft publishing,19.95
344,ubi soft star wars activity center windows ),ubi soft,29.99
350,adobe creative suite cs3 design standard upsell [ mac ],adobe,899.0
362,national geographic photo gallery ( jewel case ),topics entertainment,9.99
371,microsoft powerpoint 2004 upgrade ( mac ),microsoft,109.99
379,cute ftp,tri synergy,39.99
389,instant immersion japanese 2.0,topics entertainment,19.99
391,ultimate pinball ( jewel case ),valusoft,9.99
398,crayola first ladies costume maker,encore software,19.95
400,pokemon team turbo ( jewel case ),valusoft,9.99
406,cluefinders 3rd grade,the learning company,
410,er,vivendi universal,19.99
413,human body 360,megasystems,29.99
423,microsoft licenses word olp c ( 05903871 ),microsoft licenses,205.73
431,microsoft windows server 2003 client additional license for devices 5 pack,microsoft,209.0
433,mediapilot kit,susteen,39.95
437,aircraft power pack for ms flight simulator,red mile,29.99
438,winway resume deluxe 11.0 network 10,nova development,
441,sony acid music studio,sony-pictures-digital-entertainment,69.99
442,microsoft licenses biztalk hipaa std . sa only ( u0200024 ),microsoft licenses,4215.77
450,x-oom mp3 radio recorder windows ),x-oom,
452,adobe after effects cs3,adobe,999.0
454,land before time : preschool,brighter-minds-media-inc .,9.99
458,stationery design studio,summit software,19.99
464,ae painter v9 win/mac box,corel corp,166.19
470,cisco security desktop agent csa-b250-dtop-k9 ),cisco systems ( ciscopro ),
477,mindjet mindmanager 7 mac single license,mindjet,129.0
493,adobe encore dvd 2.0,adobe,349.0
496,microsoft windows vista business 32-bit for system builders,microsoft,179.99
498,mavis beacon typing 17 deluxe by broderbund,encore software,39.99
499,symantec pcanywhere 12.0 host only,symantec,169.65
503,hallmark card studio 2006,sierra home,29.99
508,acrobat professional 8 mac upsell standard-professional,adobe,273.0
520,quickbooks premier nonprofit edition 2007,intuit,399.95
533,upgrade freehand 11 maceng cd 1u,adobe,274.95
535,microsoft windows live onecare 1.5 online pc care subscription [ 12 months ],microsoft,49.95
550,windows vista business spanish full version [ dvd ],microsoft,329.95
554,instant immersion german deluxe 2.0,topics entertainment,39.99
560,symc backup exec aofo 11d win advanced open file option,symantec,769.49
564,h & r block taxcut 2006 premium federal,h & r block,19.99
566,apple garageband jam pack : symphony orchestra,apple,99.0
569,exchange svr ent 2007 x64 eng dvd 25 clt,microsoft,11318.25
572,adobe dreamweaver cs3 upgrade,adobe,199.0
577,quicken 2007 home & business,intuit,89.95
584,microsoft windows vista business full version [ dvd ],microsoft,299.95
585,intervideo windvd 8 platinum,corel,69.99
591,apple iwork '06 family pack ( mac dvd ) [ older version ],apple,99.0
592,adobe after effects cs3 upgrade,adobe,299.0
593,adobe indesign cs3 upgrade [ mac ],adobe,199.0
595,flash remoting 1 alp ret eng cd 1u,adobe,1657.06
604,microsoft office small business 2007 full version,microsoft,449.95
606,microsoft office 2004 professional ( mac ),microsoft,499.99
608,adobe creative suite cs3 web premium upgrade [ mac ],adobe,499.0
617,norton antivirus mac 10.0 ( mac ),symantec,69.95
624,timbuktu remote control softwre 2 licenses for windows & mac,netopia,199.99
625,apple final cut studio 2 upgrade from final cut studio ( mac ),apple,499.0
627,reader rabbit kindergarten version 1.1,the learning company,9.99
631,h & r block taxcut 2006 premium federal + state with usb 256m flashdrive,h & r block,39.99
632,microsoft windows xp professional full version with sp2,microsoft,299.99
640,alsoft diskwarrior : mac univeral binary,alsoft,
645,microsoft virtual pc for mac 7.0 with windows xp home,microsoft,219.99
657,emedia guitar basics,emedia music,
663,macdrive 7,mediafour corporation,49.95
666,riding academy : jump & ride,viva media,19.99
669,printmaster gold v 17.0,encore software,19.99
670,gorilla 4 standard,jungle software,299.0
674,school zone flash action addition/subtraction ( windows/macintosh ),school zone,12.99
676,lightroom 1 mlp retail ue 1u,adobe,299.0
685,the sims 2 : open for business expansion pack,aspyr media,34.99
691,dk amazing animals 1.1,global-software-publishing,9.99
692,sunset boulevard,yamaha,31.95
693,kakuro puzzle addict unlimited edition,global-software-publishing,9.99
704,ilisten with headset microphone 1.7,csdc,
705,professional home design suite platinum,punch ! software,99.95
709,dk smart steps 3rd grade,global-software-publishing,9.99
713,call of duty deluxe ( mac ) ( dvd ),aspyr media,39.99
715,mike garson jazzical suite,yamaha,34.95
721,backpack journalist,honest technology,79.99
722,steinberg nuendo 3 digital audio software,steinberg,2499.0
727,ibm viavoice advanced v. 10,nuance-communications-inc .,
733,clickart 1.2 million dvd 2006 by broderbund,encore software,49.99
734,middle school success essentials,topics entertainment,29.99
747,lego star wars ii : the original trilogy for mac,feral interactive,39.99
749,retrospect 6.0 desktop mac,dantz,99.99
751,project x project management software,marware,199.95
752,age of empires iii,destineer,49.99
771,e frontier poser 6 collector 's edition with volume 1 figure pack ( mac ),curious-labs-inc .,279.99
773,microsoft office mac 2004 english 3pk dsp 731-01163 ),microsoft corporation,
783,corel dvd moviefactory 6.0,corel,49.99
785,jewels of cleopatra,encore software,19.95
788,hoyle puzzle & board games,encore software,19.95
793,hoyle south beach solitaire,encore,9.99
798,hoyle solitaire ( jewel case ),encore,9.99
799,hp dss software v. 4.0 complete package t1936aa ua0 ),hewlett-packard - ( consumables ),630.36
812,extensis smartscale 1-user pxe-11433 ),extensis corporation,
817,macjournal v4 ( mac ),csdc,39.95
839,adobe photoshop cs3 extended,adobe,999.0
840,digital video and audio production book for vegas 7 + dvd,sony-pictures-digital-entertainment,49.35
851,punch ! professional home design platinum v10,punch ! software,99.0
865,cakewalk sonar home studio 6,cakewalk,139.0
870,tiny term emulator v4 .3 x,century software,219.63
871,apple garageband jam pack : rhythm section,apple,99.0
873,quickbooks point-of-sale pro with hardware bundle 6.0,intuit,1749.95
876,adobe soundbooth cs3 [ mac ],adobe,199.0
881,the print shop 22 deluxe sb cs by the print shop,encore software,49.95
885,ipswitch inc ws ftp pro 9 sdk w / ws ftp pro wd-1000-0900 ),ipswitch inc,395.0
887,hoyle bridge club,encore,29.95
896,reel deal slots mystic forest,phantom efx,19.95
898,risk ii jc,encore,9.99
906,monopoly here & now,encore,19.95
924,hoyle casino ( 2007 ),encore,19.99
935,corel dvd moviefactory 6.0 plus,corel,79.99
950,apple logic pro 7.2 upgrade,apple,299.0
956,apple logic pro 7.2 retail,apple,999.0
959,stompsoft digital file shredder pro,stompsoft inc.,24.99
972,i copy dvd 's 2,me-too-software,49.99
975,computrace lojack for laptops 1 year license ( mac ),absolute software,49.95
976,iaudioize magnetic time for pc and mac,sos aggregation,39.99
986,cubase 4 competitive crossgrade,steinberg ( yamaha ),549.99
994,irispen express translator,iris,149.99
996,time money & fractions grades 1-2,school zone,9.99
1006,terror strike,encore,19.95
1007,wisdom of the bible holy land edition,hip interactive,29.99
1015,finale songwriter 2007,finale,49.95
1019,neuratron photoscore professional 4,sibelius-software-ltd .,199.99
1021,resumemaker professional 12.0,individual software,29.99
1026,final draft scriptwriter 's suite [ final draft 7 & final draft av2 ],final draft,349.99
1030,final draft av 2.5 win/mac,final draft,199.99
1037,brain food games : cranium collection 2006,encore,19.95
1039,who wants to be a millionaire ?,encore,9.95
1043,monopoly tycoon,encore,9.99
1047,game of life jc,encore,9.99
1052,reader rabbit learn to read phonics pre kindergarten,the learning company,9.99
1053,high school advantage 2008,encore,39.99
1060,web.com site builder & hosting suite sb by web.com,encore software,49.99
1061,datawatch monarch v7 ntwk-starter cd most 8u fpm32c070-a08n ),datawatch,
1067,evergirl,thq,14.99
1077,portfolio 8 stand-alone 1-usr boxed,extensis,
1081,stuffit deluxe v 10.0 ( mac ),smith-micro-software,79.99
1086,calendar creator platinum sb cs by riverdeep,encore software,29.99
1092,call of duty 2 dvd-rom ( mac ),aspyr media,49.99
1094,detto move2mac usb,detto-technologies-inc,71.31
1096,apple remote desktop 2.2 10 client ( old version ),apple,299.0
1102,john deere : busy days in deerfield valley,destineer publishing,19.99
1114,webroot spy sweeper antispyware 5.x,webroot software,29.95
1117,dk rainbow fish most beautiful fish in the ocean,encore,9.99
1121,totally spies : zombie jamboree ( win/mac ),brighter-minds-media-inc .,9.95
1122,apple xsan ( mac ),apple,
1123,business card composer ( mac ),belight software,39.99
1125,adobe solution expert support,adobe,299.0
1127,steinberg sequel ( pc or mac ) music creation & performance software,steinberg,129.0
1128,miraizon cinematize 2 ( mac ),miraizon,69.99
1132,civilization iv dvd-rom ( mac ),aspyr media,49.99
1134,comic book library,marvel,49.99
1136,mediafour macdrive 6 for windows,mediafour corporation,49.99
1141,appleworks 6.2.9,apple,79.0
1145,microsoft office 2004 standard ( mac ),microsoft,399.99
1146,swift publisher for mac,global-marketing-partners,39.99
1147,zoo tycoon 2 ( mac ),destineer,39.99
1148,sibelius 4 professional edition,sibelius-software-ltd .,599.99
1151,pc tools spyware doctor 2007,encore,29.95
1159,nero 7 ultra edition enhanced pc & home entrmnt soln,neso usa,99.99
1161,faxstf pro mac os 10.3.9 or above,aladdin systems,49.99
1167,micromat techtool protege with firewire device,micromat,
1169,print explosion deluxe 3.0 ( mac ),nova development,49.99
1170,steinberg cubase 4 digital audio software,steinberg,999.99
1179,microspot x-rip ( mac ),microspot ltd,349.99
1193,mask pro 4.0 1u,onone software,159.95
1201,learn english ( win/mac ) ( jewel case ),fogware publishing,9.99
1202,caillou magical adventures,brighter-minds-media-inc .,19.99
1204,space ( dvd ) ( pc & mac ),fogware publishing,29.99
1220,atlantis quest,got game,19.99
1235,photoshop elements 4 edu mac 1u,adobe-education-box,69.0
1236,pc cakewalk guitar tracks pro 3,cakewalk,149.99
1238,sound forge audio studio 9,sony media,69.59
1239,close quarters conflict,groove media,19.99
1247,audio success series : winning strategies,topics entertainment,
1250,emedia piano and keyboard method volume 1,emedia,59.99
1251,adobe acrobat standard 8.0,adobe,449.99
1252,adobe photoshop cs2 fundamental techniques by julieanne kost,software cinema,
1262,adobe flash pro cs3 upgrade [ mac ],adobe,199.0
1264,punch ! professional home design suite,punch ! software,69.99
1267,places ( pc & mac ),fogware publishing,29.99
1272,punch ! home design architectural series 18,punch ! software,129.99
1279,palo alto business plan pro premier 2007,palo-alto-software,199.0
1281,palo alto business plan pro 2007,palo-alto-software,99.95
1282,adobe after effects cs3,adobe,999.0
1289,business card factory deluxe 3.0,nova development,29.99
1291,big tiny little a tiny little christmas,yamaha,34.95
1305,microsoft visual studio professional w/msdn professional 2005 renewal,microsoft software,799.0
1307,spycatcher 2007for pc,avanquest,19.99
1312,sales skills 2.0 ages 10 +,victory multimedia,19.95
1313,brain builder,core learning,19.95
1315,solitaire antics deluxe,masque publishing,
1316,aircraft collector 's second edition,abacus,19.95
1322,adobe creative suite cs3 design premium upsell,adobe,1599.0
1331,funny faces deluxe,fogware publishing,19.99
1335,guitar tool worship edition,midisoft corporation,
1345,jumpstart advanced preschool v2 .0,knowledge adventure,19.99
1347,phonics success essentials : grades 7-9,topics education,19.99
1348,cook 'n cd recipe cards,dvo enterprises,19.99
1353,instant immersion italian deluxe v2 .0 ( large box ),topics entertainment,29.99
1354,enemy territory : quake wars,aspyr media,49.99
1356,sentinel : descendants in time,dreamcatcher interactive,19.99
1359,shapes,school zone,9.99
