id,title,manufacturer,price
263,symantec mail security for smtp 5.0 smb av cd 5u gov,symantec,
265,adobe indesign cs3 [ mac ],adobe,699.0
269,microsoft publisher with digital imaging 2003 [ old version ],microsoft,209.99
274,instant immersion italian 2.0,topics entertainment,29.99
276,instant immersion 33 languages,topics entertainment,49.99
280,startopia,eidos interactive,39.95
283,tonka town ( jewel case ),atari,9.99
287,sibelius 5 professional edition,sibelius-software-ltd .,599.0
290,talk now ! learn dutch,eurotalk interactive,29.95
297,superstart ! science arcade,selectsoft publishing,24.95
305,tonka raceway xp compatible ( jewel case ),hasbro interactive,29.95
306,quickstart photo montage studio,selectsoft publishing,19.95
308,virusbarrier x4 10.4 for mac-10 users,intego,329.95
316,f-secure internet security 2007 3 pcs,global-marketing-partners,79.99
317,disney 2nd grade active leveling advantage w buzz ( jewel case ) ages 6-8,disney interactive,9.99
322,adobe premiere pro 2.0,adobe,849.0
324,reader rabbit preschool,the-learning-company,29.99
332,spy sweeper [ lb ],webroot software,29.99
335,tlc zoombinis 3rd grade lrng sys 2007 sb cs by riverdeep 10548 ),encore-software-inc,
345,portfolio media kit be syst recovery 7.0 win small business ed,symantec,50.0
349,middle school success deluxe 2008,topics entertainment,49.99
357,print workshop 2007,valusoft,19.99
361,adobe creative suite cs3 web standard upsell,adobe,799.0
370,cosmi talking math & more for kids ( windows ),cosmi,
374,mcafee virusscan plus 2007,mcafee,39.99
383,merriam-webster 's dictionary ( win/mac ) ( jewel case ),fogware publishing,9.99
388,zonealarm wireless security,encore software,29.99
392,clifford reading pack ( dvd box ),scholastic,19.99
394,jumpstart advanced 2nd grade v2 .0,knowledge adventure,19.99
405,vivaldi 's musical adventure pod,fogware publishing,9.95
407,rayman 10th anniversary collection,ubi soft,19.99
432,cell phone software solution,susteen,113.1
439,sym clt security 3.1 scs media cd en,symantec media,28.0
443,microsoft windows small business server premium 2003 r2 upgrade cd/dvd 5 client,microsoft,709.0
444,jumpstart 1st grade,knowledge adventure,
456,clickart fonts ( 2006 ) by encore,encore software,19.99
457,national geographic presents : redshift 5 planetarium software,topics entertainment,39.99
460,snap ! 8 player poker 5 pack,topics entertainment,29.06
468,treasure mathstorm,the-learning-company,29.99
471,photoshop elements 4 mac retail eng 1u ( 19230169 ),adobe,145.39
474,microsoft asp net web matrix,microsoft,30.0
497,microsoft data analyzer 2002,microsoft,179.0
501,microsoft digital image suite plus [ lb ],microsoft software,129.95
513,mavis beacon typing 17 ( win/mac ),encore software,19.99
514,microsoft windows vista ultimate upgrade [ dvd ],microsoft,259.95
516,adobe creative suite cs3 design premium upgrade [ mac ],adobe,599.0
517,adobe photoshop cs3 [ mac ],adobe,649.0
526,cadopia 6 standard edition by cadopia,global marketing partners,295.0
528,quickbooks simple start 2007,intuit,99.95
530,learning company kid pix deluxe 4,encore software,19.99
534,imsi resume writer deluxe [ lb ],imsi design,19.95
536,adobe photoshop elements 4.0 ( mac ),adobe,89.99
539,learning quickbooks 2007,intuit,39.95
543,adobe photoshop cs3 upgrade [ mac ],adobe,199.0
547,microsoft outlook 2007,microsoft,109.95
552,corel snapfire plus [ ignite photo fun ],corel,39.99
559,adobe dreamweaver cs3 [ mac ],adobe,399.0
574,microsoft mappoint 2006 with gps,microsoft,349.0
586,quickbooks premier professional services edition 2007,intuit,399.95
588,adobe creative suite cs3 design standard [ mac ],adobe,1199.0
597,adobe creative suite cs3 design premium [ mac ],adobe,1799.0
605,microsoft word 2004 ( mac ),microsoft,229.99
610,mavis beacon teaches typing deluxe 16,broderbund,39.99
618,pop-up stopper professional,panicware,29.99
623,super collapse 3,mumbo jumbo,19.99
628,delorme topo usa mapping software 6.0 west region,delorme,49.95
638,apple final cut studio 2 upgrade from final cut pro ( mac ),apple,699.0
643,40 years of the avengers,git corp,49.99
644,microspot macdraft pe ( mac ),microspot ltd.,99.95
646,instant immersion german audio,topics entertainment,
661,adobe cs3 design standard macosx dvd,adobe,399.0
668,ford racing 2 ( mac ),feral interactive,19.99
671,sonic mega collection plus,sega-of-america-inc .,19.99
672,scholastic brain play : pre-kindergarten 1st grade,topics entertainment,19.99
677,mcsa/mcse self-paced training kit ( exams 70-292 & 70-296 ) upgrading your certi,microsoft,70.0
682,mozy 3.0,simply-put-software-llc,
683,math advantage 2008,encore,39.99
698,morpheus photo animation suite,smith-micro-software-inc .,49.99
703,dk exotic animals africa,global-software-publishing,9.99
716,avid liquid pro,avid technology,1942.6
723,learn2 training for microsoft excel,topics-entertainment-software - ( consignment ),9.99
725,omniweb 5.0,omni group,29.99
726,simply put software data eliminator,simply-put-software,
735,adventure workshop preschool ( jewel case ),encore software,29.99
738,print shop 22 deluxe,encore,49.99
744,mariner calc speadsheet ( mac ),mariner software,59.99
746,marketcircle daylite v3 .0 ( mac ),csdc,149.0
759,humorous greeting card factory,nova development,29.99
763,station access collection,sony-creative-software,29.99
768,battlefield 1942 : deluxe edition,electronic arts,29.99
772,adobe illustrator cs3 [ mac ],adobe,599.0
779,3d home architect landscape v. 8 by encore software,encore software,39.99
781,microsoft excel 2004 ( mac ),microsoft,229.99
782,pc hoyle bridge,encore software,9.99
790,scrabble champion edition,encore,19.95
808,3d home architect landscape designer v8,encore software,29.99
811,chicken hunter wanted jc,encore,9.99
818,canopus 77010158100 let 's edit,canopus,99.0
819,mavis beacon 17 standard,encore software,19.95
823,microsoft word 2004 upgrade ( mac ),microsoft,109.99
825,sony vegas 6,sony-pictures-digital-entertainment,599.95
826,motu digital performer 5 digital audio software ( mac only ),motu,795.0
827,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,m-audio,299.99
832,global software smart steps 2nd grade windows macintosh ),global software,
837,adobe photoshop cs3 extended upgrade [ mac ],adobe,349.0
838,computrace lojack for laptops 3 year license ( mac ),absolute software,99.95
842,10 outlet metal split surge,fellowes,
844,now up-to-date & contact v5 .0 ( mac ),now software,
846,discrete drums : vol .1,sony-media-software,59.95
849,hp c7130b color laserjet 5550 500-sheet input tray,hewlett packard,
853,onone essentials for adobe photoshop elements,onone software,59.95
860,apple ilife '06 family pack ( mac dvd ) [ older version ],apple computer,99.0
862,cakewalk project5 version 2,cakewalk,259.0
872,bingo dvd tv game,imagination international,17.99
877,timbuktu remote control softwre 1 license for mac os,netopia,
878,poser figure artist,efrontier,99.99
879,sony sound forge 9 boxed upgrade,sony media,232.05
886,123 movies 2 ipod w / av cables umd size,bling,29.99
888,microsoft oem 3pk xp home edition sp2 n09-01624 ),microsoft corporation,
889,scrabble champion edition,encore,19.95
892,adobe premiere pro cs3,adobe,799.0
895,hoyle card games 2007,encore software,19.99
897,adobe creative suite cs3 production premium upsell,adobe,1199.0
900,sims 2 seasons expansion pack,aspyr media,34.99
902,sony sound effects series vol 1 through 10,sony-pictures-digital-entertainment,
908,gorilla 4 pro,jungle software,399.0
909,oxford world encyclopedia,tri synergy,19.99
910,adobe creative suite cs3 master collection upgrade [ mac ],adobe,1399.0
914,hasbro classic collection 2006 ),encore,19.99
915,allegro 2005,makemusic !,199.99
917,elementary advantage 2008,encore software,
918,recam remote monitoring software,mobi-technologies-inc .,129.0
920,mobi recam camera monitoring and notification software,mobi,119.99
926,pc hoyle jewels : swap & drop it,encore software,9.99
928,jeopardy,encore,9.99
932,registry mechanic 5.x pc system repair,pc tools,29.95
938,typing instructor deluxe ( jewel case ),individual software,9.99
940,freestyle street basketball,sierra online,19.99
941,webroot spy sweeper with antivirus family edition 3 pcs,webroot software,49.95
942,my guitar,emedia,29.95
944,registry mechanic by encore software,encore software,46.52
961,vegas movie studiodvd +8 plat,sony media,129.95
965,pinnacle mobile media organizer,pinnacle,49.99
966,gmp data rescue license 24300 ),global-marketing-partners,349.0
967,mavis beacon teaches typing 16,broderbund,19.99
973,computrace lojack for laptops : 1 year subscription,absolute software,49.99
974,sony vegas movie studio + dvd 8 platinum edition,sony media,129.95
980,travelogue 360 : paris,aspyr media,29.99
990,power production storyboard artist 4,power production,
998,reader rabbit playtime for baby and toddler,the learning company,19.99
1004,professor teaches excel & word,individual software,19.99
1012,reel deal slots 2.0 for pc,phantom efx,9.99
1023,aquarium 3 in 1 collection limited edition for win/mac,encore software,19.99
1038,printmaster 17 gold by encore software,encore software,30.66
1040,encore the big box of art 410 000 460001 ),encore software,19.99
1041,fate,encore,19.99
1044,hoyle puzzle & board games 2007,encore software,19.99
1046,riverdeep kissing canines,riverdeep,
1049,home & business lawyer dlx 2006 by broderbund,encore software,
1050,middle school advantage 2008,encore,39.99
1059,quarkxpress 7 windows & macintosh ),quark,899.0
1062,pc tools spyware doctor 2007 sb cs by pc tools,encore software,29.99
1071,windows xp pro nx7400 o/s,hewlett packard,
1082,pitstop pro 7.0 upgr 5.x or below,enfocus software,299.0
1084,riverdeep the print shop zoom dvd,riverdeep,
1089,e-mu em8685 beat garden x emulator x2/proteus x2 soundset,e-mu,129.99
1099,webroot spysweeper antispyware 3 user,webroot software,39.99
1100,poser 7 win 2000 xp mac os 10.4 & up,aladdin systems,199.99
1101,steinberg cubase studio 4,steinberg,499.99
1103,genuine fractals print pro 5 1u,onone software,299.95
1104,history ( dvd ) ( pc & mac ),fogware publishing,
1109,halo ( mac ),macsoft,29.99
1110,the print shop 22 pro publisher deluxe sb cs by the print shop,encore software,99.95
1112,railroad tycoon 3 ( mac ),macsoft,19.99
1113,logic express 7.2 upgrade from logic express 6,apple-computer - ( direct ),99.0
1116,aquazone bass edition,smith-micro-software,19.99
1120,caillou ready for school ( pc & mac ),brighter-minds-media-inc .,19.99
1124,emedia print music 2006 win/mac,makemusic !,69.99
1140,iomega nas 400e expansion chassis 1tb 1u,iomega,2699.0
1142,adobe captivate 2.0,adobe,1083.95
1143,crystal 3d impact ! pro 1.25 ( jewel case ),crystalgraphics,79.0
1144,play music together mac,iplaymusic,39.99
1152,x-plane v8 ( mac ),graphics-simulations-corporation,49.99
1154,finale 2006 ( pc & mac ),emedia,600.0
1156,pro digital frame bundle 1u,onone software,99.95
1163,spring cleaning 9.0 for mac os 10.4 & above,aladdin systems,49.99
1164,g7 kontakt edition,sibelius-software-ltd .,99.99
1185,3d home architect landscape design deluxe version 9,encore,29.99
1188,photoframe pro 3.0 1u,onone software,
1194,roxio toast 8 titanium,roxio,99.95
1197,finale 2007 academic ( win/mac ),emedia,350.0
1200,true crime streets of la ( mac ),aspyr media,19.99
1203,corefx three level,core learning,59.95
1218,civil air patrol : search & rescue,abacus,29.99
1221,ulead videostudio 10,corel,69.99
1223,montage ( mac ),mariner software,149.95
1225,sony acid pro 6 professional music workstation,sony-pictures-digital-entertainment,499.95
1230,quickverse mac bible study 2007 gold box,findex,349.95
1231,adobe framemaker 7.2 ( windows ),adobe,1445.9
1234,logic express 6,apple,299.99
1241,quicken legal business pro 2007,nolo press,79.99
1243,prey,aspyr media,39.99
1253,reel deal casino shuffle master edition,phantom efx,19.99
1254,john deere : welcome to merriweather farm,global-software-publishing,19.99
1256,galaxy of games 5000,2k games,19.99
1257,total 3d home & landscape design suite version 9,individual software,39.99
1268,acid music studio 7,sony media,78.95
1275,punch ! super home suite,punch ! software,49.99
1276,quickverse bible premier suite,individual software,39.99
1294,jumpstart 4th-6th grade v 2.0 b43,knowledge adventure,19.99
1295,pcdefense,avanquest software,29.95
1300,acad vegas movie studio + dvd 8 platinum,sony-pictures-digital-entertainment,
1302,scrabble with bonus clue,encore,19.99
1304,piano wizard premier software & stickers & midi cable,re : launch,149.95
1308,intuit quicken home inventory manager windows,intuit,34.95
1309,academy award winners,yamaha,31.95
1317,findex quickverse bible study 2007 bible-suite,findex,
1319,video patrol 5.0 by honest technology,global-marketing-partners,50.86
1325,street atlas usa 2007 plus dvd,delorme,59.95
1326,jumpstart world 2nd grade,knowledge adventure,19.99
1327,great invasions,strategy first,39.99
1328,web graphics creator,sos-aggregation-company,39.95
1332,emedia blues guitar legends,emedia,29.94
1342,power translator 11 premium,language-engineering-co-llc,79.99
1350,train sim modeler design studio,abacus,39.99
1352,ufo afterlight,topware interactive,39.99
1355,weekly reader mastering elementary/middle school math learning,fogware publishing,19.99
1358,flash remoting 1 alp ret eng cd 2u,adobe,3314.09
1361,mediarecover,aladdin systems,29.99
